iteration,original_grad_norm,regularized_grad_norm
13520,"tensor(14.2374, device='cuda:0')","tensor(13.0570, device='cuda:0')"
13521,"tensor(9.4613, device='cuda:0')","tensor(5.7400, device='cuda:0')"
13522,"tensor(4.7640, device='cuda:0')","tensor(7.4566, device='cuda:0')"
13523,"tensor(6.7953, device='cuda:0')","tensor(9.1278, device='cuda:0')"
13524,"tensor(6.0149, device='cuda:0')","tensor(12.0169, device='cuda:0')"
13525,"tensor(7.3984, device='cuda:0')","tensor(14.9953, device='cuda:0')"
13526,"tensor(6.2080, device='cuda:0')","tensor(15.6009, device='cuda:0')"
13527,"tensor(5.8739, device='cuda:0')","tensor(16.8928, device='cuda:0')"
13528,"tensor(6.6038, device='cuda:0')","tensor(16.8635, device='cuda:0')"
13529,"tensor(6.5372, device='cuda:0')","tensor(21.7104, device='cuda:0')"
13530,"tensor(20.7004, device='cuda:0')","tensor(24.6066, device='cuda:0')"
13531,"tensor(15.7760, device='cuda:0')","tensor(5.8391, device='cuda:0')"
13532,"tensor(10.4143, device='cuda:0')","tensor(10.4334, device='cuda:0')"
13533,"tensor(11.0866, device='cuda:0')","tensor(9.4043, device='cuda:0')"
13534,"tensor(4.6880, device='cuda:0')","tensor(6.2407, device='cuda:0')"
13535,"tensor(5.7038, device='cuda:0')","tensor(10.5427, device='cuda:0')"
13536,"tensor(5.9236, device='cuda:0')","tensor(11.9192, device='cuda:0')"
13537,"tensor(10.4323, device='cuda:0')","tensor(11.7283, device='cuda:0')"
13538,"tensor(7.5506, device='cuda:0')","tensor(8.4272, device='cuda:0')"
13539,"tensor(5.2668, device='cuda:0')","tensor(10.3754, device='cuda:0')"
13540,"tensor(3.3793, device='cuda:0')","tensor(8.0350, device='cuda:0')"
13541,"tensor(4.2392, device='cuda:0')","tensor(4.7728, device='cuda:0')"
13542,"tensor(5.0297, device='cuda:0')","tensor(5.7334, device='cuda:0')"
13543,"tensor(4.7379, device='cuda:0')","tensor(6.8357, device='cuda:0')"
13544,"tensor(9.9338, device='cuda:0')","tensor(8.4250, device='cuda:0')"
13545,"tensor(3.4688, device='cuda:0')","tensor(8.6416, device='cuda:0')"
13546,"tensor(14.4080, device='cuda:0')","tensor(11.8643, device='cuda:0')"
13547,"tensor(4.1019, device='cuda:0')","tensor(10.2351, device='cuda:0')"
13548,"tensor(6.1350, device='cuda:0')","tensor(11.8306, device='cuda:0')"
13549,"tensor(5.5792, device='cuda:0')","tensor(11.5420, device='cuda:0')"
13550,"tensor(7.3396, device='cuda:0')","tensor(13.9791, device='cuda:0')"
13551,"tensor(7.5116, device='cuda:0')","tensor(6.2773, device='cuda:0')"
13552,"tensor(10.7825, device='cuda:0')","tensor(8.2889, device='cuda:0')"
13553,"tensor(11.6672, device='cuda:0')","tensor(9.6549, device='cuda:0')"
13554,"tensor(21.8234, device='cuda:0')","tensor(40.8368, device='cuda:0')"
13555,"tensor(11.7620, device='cuda:0')","tensor(26.3326, device='cuda:0')"
13556,"tensor(6.3758, device='cuda:0')","tensor(22.3690, device='cuda:0')"
13557,"tensor(5.2478, device='cuda:0')","tensor(18.9657, device='cuda:0')"
13558,"tensor(7.9619, device='cuda:0')","tensor(27.9924, device='cuda:0')"
13559,"tensor(7.4430, device='cuda:0')","tensor(22.9909, device='cuda:0')"
13560,"tensor(5.5854, device='cuda:0')","tensor(23.3374, device='cuda:0')"
13561,"tensor(7.8157, device='cuda:0')","tensor(5.8127, device='cuda:0')"
13562,"tensor(9.4422, device='cuda:0')","tensor(11.2056, device='cuda:0')"
13563,"tensor(8.6206, device='cuda:0')","tensor(10.1212, device='cuda:0')"
13564,"tensor(8.3338, device='cuda:0')","tensor(12.4543, device='cuda:0')"
13565,"tensor(7.6770, device='cuda:0')","tensor(11.3284, device='cuda:0')"
13566,"tensor(10.7167, device='cuda:0')","tensor(13.2215, device='cuda:0')"
13567,"tensor(10.4882, device='cuda:0')","tensor(12.2888, device='cuda:0')"
13568,"tensor(8.1779, device='cuda:0')","tensor(11.5619, device='cuda:0')"
13569,"tensor(8.4426, device='cuda:0')","tensor(11.4900, device='cuda:0')"
13570,"tensor(10.5477, device='cuda:0')","tensor(11.0073, device='cuda:0')"
13571,"tensor(6.6144, device='cuda:0')","tensor(5.7665, device='cuda:0')"
13572,"tensor(6.9177, device='cuda:0')","tensor(7.9396, device='cuda:0')"
13573,"tensor(9.0402, device='cuda:0')","tensor(10.0834, device='cuda:0')"
13574,"tensor(8.5024, device='cuda:0')","tensor(10.2305, device='cuda:0')"
13575,"tensor(10.2275, device='cuda:0')","tensor(13.5323, device='cuda:0')"
13576,"tensor(12.1086, device='cuda:0')","tensor(14.6565, device='cuda:0')"
13577,"tensor(10.6171, device='cuda:0')","tensor(14.9403, device='cuda:0')"
13578,"tensor(9.4944, device='cuda:0')","tensor(25.1721, device='cuda:0')"
13579,"tensor(6.0032, device='cuda:0')","tensor(20.4437, device='cuda:0')"
13580,"tensor(8.2300, device='cuda:0')","tensor(23.3494, device='cuda:0')"
13581,"tensor(4.5459, device='cuda:0')","tensor(4.9313, device='cuda:0')"
13582,"tensor(9.9202, device='cuda:0')","tensor(9.3262, device='cuda:0')"
13583,"tensor(6.0497, device='cuda:0')","tensor(7.4968, device='cuda:0')"
13584,"tensor(12.3188, device='cuda:0')","tensor(8.1232, device='cuda:0')"
13585,"tensor(12.9121, device='cuda:0')","tensor(8.2234, device='cuda:0')"
13586,"tensor(16.0282, device='cuda:0')","tensor(11.7865, device='cuda:0')"
13587,"tensor(18.3615, device='cuda:0')","tensor(11.4587, device='cuda:0')"
13588,"tensor(17.2077, device='cuda:0')","tensor(12.8771, device='cuda:0')"
13589,"tensor(18.3536, device='cuda:0')","tensor(10.8084, device='cuda:0')"
13590,"tensor(16.3119, device='cuda:0')","tensor(11.5461, device='cuda:0')"
13591,"tensor(14.8595, device='cuda:0')","tensor(7.6003, device='cuda:0')"
13592,"tensor(15.6152, device='cuda:0')","tensor(9.8198, device='cuda:0')"
13593,"tensor(11.3908, device='cuda:0')","tensor(11.2325, device='cuda:0')"
13594,"tensor(8.4884, device='cuda:0')","tensor(14.2693, device='cuda:0')"
13595,"tensor(8.0380, device='cuda:0')","tensor(14.2292, device='cuda:0')"
13596,"tensor(7.1749, device='cuda:0')","tensor(13.4983, device='cuda:0')"
13597,"tensor(6.6202, device='cuda:0')","tensor(16.1081, device='cuda:0')"
13598,"tensor(5.4289, device='cuda:0')","tensor(12.8729, device='cuda:0')"
13599,"tensor(5.8124, device='cuda:0')","tensor(14.6320, device='cuda:0')"
13600,"tensor(5.8169, device='cuda:0')","tensor(13.6686, device='cuda:0')"
13601,"tensor(4.4003, device='cuda:0')","tensor(5.5267, device='cuda:0')"
13602,"tensor(10.3112, device='cuda:0')","tensor(15.4445, device='cuda:0')"
13603,"tensor(10.7093, device='cuda:0')","tensor(12.3869, device='cuda:0')"
13604,"tensor(5.7184, device='cuda:0')","tensor(9.0565, device='cuda:0')"
13605,"tensor(5.0315, device='cuda:0')","tensor(9.0782, device='cuda:0')"
13606,"tensor(6.8954, device='cuda:0')","tensor(9.6872, device='cuda:0')"
13607,"tensor(6.1084, device='cuda:0')","tensor(9.0997, device='cuda:0')"
13608,"tensor(6.1000, device='cuda:0')","tensor(7.8951, device='cuda:0')"
13609,"tensor(9.4911, device='cuda:0')","tensor(9.8031, device='cuda:0')"
13610,"tensor(9.0842, device='cuda:0')","tensor(9.7926, device='cuda:0')"
13611,"tensor(4.3382, device='cuda:0')","tensor(4.3520, device='cuda:0')"
13612,"tensor(5.7658, device='cuda:0')","tensor(7.0501, device='cuda:0')"
13613,"tensor(7.0086, device='cuda:0')","tensor(7.7096, device='cuda:0')"
13614,"tensor(6.4353, device='cuda:0')","tensor(8.0283, device='cuda:0')"
13615,"tensor(8.1859, device='cuda:0')","tensor(7.0184, device='cuda:0')"
13616,"tensor(7.5444, device='cuda:0')","tensor(7.7186, device='cuda:0')"
13617,"tensor(6.3055, device='cuda:0')","tensor(8.5779, device='cuda:0')"
13618,"tensor(8.3170, device='cuda:0')","tensor(11.7782, device='cuda:0')"
13619,"tensor(8.2974, device='cuda:0')","tensor(10.8283, device='cuda:0')"
13620,"tensor(11.1666, device='cuda:0')","tensor(16.2518, device='cuda:0')"
13621,"tensor(5.1841, device='cuda:0')","tensor(4.5892, device='cuda:0')"
13622,"tensor(4.2317, device='cuda:0')","tensor(4.9481, device='cuda:0')"
13623,"tensor(6.0878, device='cuda:0')","tensor(5.9630, device='cuda:0')"
13624,"tensor(6.3993, device='cuda:0')","tensor(6.9957, device='cuda:0')"
13625,"tensor(6.6274, device='cuda:0')","tensor(7.0578, device='cuda:0')"
13626,"tensor(8.8465, device='cuda:0')","tensor(19.7620, device='cuda:0')"
13627,"tensor(7.7059, device='cuda:0')","tensor(14.5652, device='cuda:0')"
13628,"tensor(6.0799, device='cuda:0')","tensor(12.0078, device='cuda:0')"
13629,"tensor(7.0270, device='cuda:0')","tensor(9.8304, device='cuda:0')"
13630,"tensor(6.9637, device='cuda:0')","tensor(11.2772, device='cuda:0')"
13631,"tensor(4.5476, device='cuda:0')","tensor(4.7513, device='cuda:0')"
13632,"tensor(7.4954, device='cuda:0')","tensor(7.3076, device='cuda:0')"
13633,"tensor(8.2531, device='cuda:0')","tensor(9.6984, device='cuda:0')"
13634,"tensor(6.2102, device='cuda:0')","tensor(9.1315, device='cuda:0')"
13635,"tensor(5.1426, device='cuda:0')","tensor(8.8772, device='cuda:0')"
13636,"tensor(5.9722, device='cuda:0')","tensor(11.2212, device='cuda:0')"
13637,"tensor(5.7478, device='cuda:0')","tensor(10.5901, device='cuda:0')"
13638,"tensor(9.7126, device='cuda:0')","tensor(12.5419, device='cuda:0')"
13639,"tensor(10.1318, device='cuda:0')","tensor(13.4064, device='cuda:0')"
13640,"tensor(5.3582, device='cuda:0')","tensor(12.7748, device='cuda:0')"
13641,"tensor(12.5557, device='cuda:0')","tensor(6.2954, device='cuda:0')"
13642,"tensor(9.5346, device='cuda:0')","tensor(9.1556, device='cuda:0')"
13643,"tensor(8.6551, device='cuda:0')","tensor(12.4153, device='cuda:0')"
13644,"tensor(4.5200, device='cuda:0')","tensor(11.7359, device='cuda:0')"
13645,"tensor(6.1638, device='cuda:0')","tensor(15.0613, device='cuda:0')"
13646,"tensor(8.5180, device='cuda:0')","tensor(17.8119, device='cuda:0')"
13647,"tensor(8.2954, device='cuda:0')","tensor(20.9771, device='cuda:0')"
13648,"tensor(8.2561, device='cuda:0')","tensor(21.4452, device='cuda:0')"
13649,"tensor(6.0801, device='cuda:0')","tensor(21.4927, device='cuda:0')"
13650,"tensor(10.6623, device='cuda:0')","tensor(15.0687, device='cuda:0')"
13651,"tensor(9.1549, device='cuda:0')","tensor(7.4062, device='cuda:0')"
13652,"tensor(13.4806, device='cuda:0')","tensor(13.6207, device='cuda:0')"
13653,"tensor(10.4356, device='cuda:0')","tensor(9.5524, device='cuda:0')"
13654,"tensor(10.2935, device='cuda:0')","tensor(11.5296, device='cuda:0')"
13655,"tensor(9.5726, device='cuda:0')","tensor(12.5223, device='cuda:0')"
13656,"tensor(8.8960, device='cuda:0')","tensor(12.6794, device='cuda:0')"
13657,"tensor(14.8437, device='cuda:0')","tensor(14.8870, device='cuda:0')"
13658,"tensor(9.6593, device='cuda:0')","tensor(15.3906, device='cuda:0')"
13659,"tensor(14.2198, device='cuda:0')","tensor(18.4247, device='cuda:0')"
13660,"tensor(12.0493, device='cuda:0')","tensor(18.4597, device='cuda:0')"
13661,"tensor(9.7281, device='cuda:0')","tensor(5.9038, device='cuda:0')"
13662,"tensor(9.0206, device='cuda:0')","tensor(8.2990, device='cuda:0')"
13663,"tensor(8.7742, device='cuda:0')","tensor(7.6472, device='cuda:0')"
13664,"tensor(8.8565, device='cuda:0')","tensor(9.9686, device='cuda:0')"
13665,"tensor(12.6370, device='cuda:0')","tensor(11.5972, device='cuda:0')"
13666,"tensor(7.6411, device='cuda:0')","tensor(11.8524, device='cuda:0')"
13667,"tensor(7.8626, device='cuda:0')","tensor(15.9740, device='cuda:0')"
13668,"tensor(6.8934, device='cuda:0')","tensor(14.2091, device='cuda:0')"
13669,"tensor(7.1329, device='cuda:0')","tensor(15.0624, device='cuda:0')"
13670,"tensor(7.8300, device='cuda:0')","tensor(18.3541, device='cuda:0')"
13671,"tensor(9.3468, device='cuda:0')","tensor(7.2345, device='cuda:0')"
13672,"tensor(10.8858, device='cuda:0')","tensor(9.4387, device='cuda:0')"
13673,"tensor(13.6933, device='cuda:0')","tensor(12.1092, device='cuda:0')"
13674,"tensor(16.5647, device='cuda:0')","tensor(17.7662, device='cuda:0')"
13675,"tensor(17.4578, device='cuda:0')","tensor(16.7046, device='cuda:0')"
13676,"tensor(19.7627, device='cuda:0')","tensor(14.1480, device='cuda:0')"
13677,"tensor(16.9362, device='cuda:0')","tensor(13.3522, device='cuda:0')"
13678,"tensor(12.7668, device='cuda:0')","tensor(10.8267, device='cuda:0')"
13679,"tensor(14.2407, device='cuda:0')","tensor(10.7020, device='cuda:0')"
13680,"tensor(11.2740, device='cuda:0')","tensor(9.5863, device='cuda:0')"
13681,"tensor(18.9486, device='cuda:0')","tensor(7.2584, device='cuda:0')"
13682,"tensor(9.2574, device='cuda:0')","tensor(8.5303, device='cuda:0')"
13683,"tensor(7.1862, device='cuda:0')","tensor(8.3327, device='cuda:0')"
13684,"tensor(10.7007, device='cuda:0')","tensor(9.3359, device='cuda:0')"
13685,"tensor(9.9216, device='cuda:0')","tensor(9.3872, device='cuda:0')"
13686,"tensor(13.4457, device='cuda:0')","tensor(11.4780, device='cuda:0')"
13687,"tensor(8.9952, device='cuda:0')","tensor(15.9943, device='cuda:0')"
13688,"tensor(12.7285, device='cuda:0')","tensor(14.6752, device='cuda:0')"
13689,"tensor(18.8781, device='cuda:0')","tensor(18.8462, device='cuda:0')"
13690,"tensor(15.8203, device='cuda:0')","tensor(18.7908, device='cuda:0')"
13691,"tensor(9.5606, device='cuda:0')","tensor(7.2669, device='cuda:0')"
13692,"tensor(7.3160, device='cuda:0')","tensor(9.4899, device='cuda:0')"
13693,"tensor(9.5977, device='cuda:0')","tensor(10.7391, device='cuda:0')"
13694,"tensor(17.9135, device='cuda:0')","tensor(17.5651, device='cuda:0')"
13695,"tensor(8.3703, device='cuda:0')","tensor(15.5169, device='cuda:0')"
13696,"tensor(8.0352, device='cuda:0')","tensor(15.3752, device='cuda:0')"
13697,"tensor(7.2540, device='cuda:0')","tensor(16.7019, device='cuda:0')"
13698,"tensor(8.7428, device='cuda:0')","tensor(13.5929, device='cuda:0')"
13699,"tensor(8.2205, device='cuda:0')","tensor(12.4607, device='cuda:0')"
13700,"tensor(13.2714, device='cuda:0')","tensor(14.5403, device='cuda:0')"
13701,"tensor(10.1023, device='cuda:0')","tensor(7.1702, device='cuda:0')"
13702,"tensor(10.3615, device='cuda:0')","tensor(8.0441, device='cuda:0')"
13703,"tensor(5.4615, device='cuda:0')","tensor(8.1805, device='cuda:0')"
13704,"tensor(6.8763, device='cuda:0')","tensor(10.3518, device='cuda:0')"
13705,"tensor(9.7496, device='cuda:0')","tensor(9.5099, device='cuda:0')"
13706,"tensor(8.8665, device='cuda:0')","tensor(11.7786, device='cuda:0')"
13707,"tensor(8.4140, device='cuda:0')","tensor(12.5810, device='cuda:0')"
13708,"tensor(7.8368, device='cuda:0')","tensor(11.8905, device='cuda:0')"
13709,"tensor(12.0680, device='cuda:0')","tensor(14.6800, device='cuda:0')"
13710,"tensor(12.8062, device='cuda:0')","tensor(14.1746, device='cuda:0')"
13711,"tensor(12.7409, device='cuda:0')","tensor(6.5063, device='cuda:0')"
13712,"tensor(7.9204, device='cuda:0')","tensor(7.8142, device='cuda:0')"
13713,"tensor(7.9689, device='cuda:0')","tensor(8.9485, device='cuda:0')"
13714,"tensor(9.4177, device='cuda:0')","tensor(13.1399, device='cuda:0')"
13715,"tensor(10.5343, device='cuda:0')","tensor(10.9295, device='cuda:0')"
13716,"tensor(10.4545, device='cuda:0')","tensor(12.3583, device='cuda:0')"
13717,"tensor(8.4606, device='cuda:0')","tensor(12.5462, device='cuda:0')"
13718,"tensor(7.6168, device='cuda:0')","tensor(13.7627, device='cuda:0')"
13719,"tensor(9.6810, device='cuda:0')","tensor(15.6853, device='cuda:0')"
13720,"tensor(11.3217, device='cuda:0')","tensor(19.3877, device='cuda:0')"
13721,"tensor(6.6740, device='cuda:0')","tensor(6.6462, device='cuda:0')"
13722,"tensor(15.8320, device='cuda:0')","tensor(54.6445, device='cuda:0')"
13723,"tensor(6.2125, device='cuda:0')","tensor(25.4963, device='cuda:0')"
13724,"tensor(6.2532, device='cuda:0')","tensor(25.8953, device='cuda:0')"
13725,"tensor(5.8736, device='cuda:0')","tensor(28.9581, device='cuda:0')"
13726,"tensor(6.3107, device='cuda:0')","tensor(31.1459, device='cuda:0')"
13727,"tensor(6.1975, device='cuda:0')","tensor(29.1210, device='cuda:0')"
13728,"tensor(6.0208, device='cuda:0')","tensor(20.8512, device='cuda:0')"
13729,"tensor(6.7240, device='cuda:0')","tensor(24.7751, device='cuda:0')"
13730,"tensor(8.8813, device='cuda:0')","tensor(35.7685, device='cuda:0')"
13731,"tensor(5.4060, device='cuda:0')","tensor(5.3468, device='cuda:0')"
13732,"tensor(9.6148, device='cuda:0')","tensor(13.4526, device='cuda:0')"
13733,"tensor(7.9726, device='cuda:0')","tensor(8.4513, device='cuda:0')"
13734,"tensor(8.8241, device='cuda:0')","tensor(11.0687, device='cuda:0')"
13735,"tensor(7.9415, device='cuda:0')","tensor(13.3929, device='cuda:0')"
13736,"tensor(7.9913, device='cuda:0')","tensor(11.8989, device='cuda:0')"
13737,"tensor(7.6724, device='cuda:0')","tensor(19.7257, device='cuda:0')"
13738,"tensor(9.4463, device='cuda:0')","tensor(14.8055, device='cuda:0')"
13739,"tensor(11.0141, device='cuda:0')","tensor(11.9064, device='cuda:0')"
13740,"tensor(10.4131, device='cuda:0')","tensor(24.0600, device='cuda:0')"
13741,"tensor(10.1674, device='cuda:0')","tensor(9.1932, device='cuda:0')"
13742,"tensor(10.7696, device='cuda:0')","tensor(10.3977, device='cuda:0')"
13743,"tensor(6.7478, device='cuda:0')","tensor(10.4934, device='cuda:0')"
13744,"tensor(5.7705, device='cuda:0')","tensor(10.5502, device='cuda:0')"
13745,"tensor(6.7786, device='cuda:0')","tensor(10.9581, device='cuda:0')"
13746,"tensor(12.9689, device='cuda:0')","tensor(40.4322, device='cuda:0')"
13747,"tensor(11.2799, device='cuda:0')","tensor(36.7263, device='cuda:0')"
13748,"tensor(11.1440, device='cuda:0')","tensor(46.0229, device='cuda:0')"
13749,"tensor(5.5590, device='cuda:0')","tensor(32.4980, device='cuda:0')"
13750,"tensor(8.1836, device='cuda:0')","tensor(39.5111, device='cuda:0')"
13751,"tensor(6.0658, device='cuda:0')","tensor(5.0070, device='cuda:0')"
13752,"tensor(7.3393, device='cuda:0')","tensor(7.2141, device='cuda:0')"
13753,"tensor(7.1667, device='cuda:0')","tensor(6.8357, device='cuda:0')"
13754,"tensor(7.8024, device='cuda:0')","tensor(9.2416, device='cuda:0')"
13755,"tensor(12.1401, device='cuda:0')","tensor(11.4579, device='cuda:0')"
13756,"tensor(10.4845, device='cuda:0')","tensor(8.7734, device='cuda:0')"
13757,"tensor(5.9694, device='cuda:0')","tensor(7.7300, device='cuda:0')"
13758,"tensor(8.1723, device='cuda:0')","tensor(8.6337, device='cuda:0')"
13759,"tensor(6.9231, device='cuda:0')","tensor(8.6291, device='cuda:0')"
13760,"tensor(9.8845, device='cuda:0')","tensor(10.5877, device='cuda:0')"
13761,"tensor(7.6259, device='cuda:0')","tensor(4.4017, device='cuda:0')"
13762,"tensor(13.3847, device='cuda:0')","tensor(9.4561, device='cuda:0')"
13763,"tensor(14.5279, device='cuda:0')","tensor(13.7781, device='cuda:0')"
13764,"tensor(15.6877, device='cuda:0')","tensor(21.3524, device='cuda:0')"
13765,"tensor(12.2506, device='cuda:0')","tensor(19.4323, device='cuda:0')"
13766,"tensor(7.4129, device='cuda:0')","tensor(20.0227, device='cuda:0')"
13767,"tensor(6.5763, device='cuda:0')","tensor(20.6692, device='cuda:0')"
13768,"tensor(7.1664, device='cuda:0')","tensor(19.2469, device='cuda:0')"
13769,"tensor(6.8463, device='cuda:0')","tensor(21.9886, device='cuda:0')"
13770,"tensor(6.9483, device='cuda:0')","tensor(9.2897, device='cuda:0')"
13771,"tensor(9.2042, device='cuda:0')","tensor(5.3072, device='cuda:0')"
13772,"tensor(7.5182, device='cuda:0')","tensor(6.9091, device='cuda:0')"
