iteration,original_grad_norm,regularized_grad_norm
2389,"tensor(2.8424, device='cuda:0')","tensor(9.5458, device='cuda:0')"
2390,"tensor(2.8606, device='cuda:0')","tensor(9.7140, device='cuda:0')"
2391,"tensor(4.0085, device='cuda:0')","tensor(5.7864, device='cuda:0')"
2392,"tensor(4.3252, device='cuda:0')","tensor(6.3009, device='cuda:0')"
2393,"tensor(4.6136, device='cuda:0')","tensor(7.5064, device='cuda:0')"
2394,"tensor(4.9925, device='cuda:0')","tensor(29.3109, device='cuda:0')"
2395,"tensor(4.1787, device='cuda:0')","tensor(22.4846, device='cuda:0')"
2396,"tensor(3.3147, device='cuda:0')","tensor(18.9316, device='cuda:0')"
2397,"tensor(3.8727, device='cuda:0')","tensor(21.8393, device='cuda:0')"
2398,"tensor(3.7037, device='cuda:0')","tensor(19.7210, device='cuda:0')"
2399,"tensor(4.1311, device='cuda:0')","tensor(23.2457, device='cuda:0')"
2400,"tensor(2.8535, device='cuda:0')","tensor(22.5821, device='cuda:0')"
2401,"tensor(3.7909, device='cuda:0')","tensor(7.6808, device='cuda:0')"
2402,"tensor(6.3395, device='cuda:0')","tensor(15.3086, device='cuda:0')"
2403,"tensor(3.1120, device='cuda:0')","tensor(10.7183, device='cuda:0')"
2404,"tensor(3.8814, device='cuda:0')","tensor(10.6982, device='cuda:0')"
2405,"tensor(2.8736, device='cuda:0')","tensor(10.4875, device='cuda:0')"
2406,"tensor(2.9213, device='cuda:0')","tensor(10.8242, device='cuda:0')"
2407,"tensor(2.5729, device='cuda:0')","tensor(10.9638, device='cuda:0')"
2408,"tensor(2.9826, device='cuda:0')","tensor(10.7230, device='cuda:0')"
2409,"tensor(3.2786, device='cuda:0')","tensor(12.5092, device='cuda:0')"
2410,"tensor(2.6259, device='cuda:0')","tensor(10.3328, device='cuda:0')"
2411,"tensor(3.3843, device='cuda:0')","tensor(5.6333, device='cuda:0')"
2412,"tensor(3.7965, device='cuda:0')","tensor(6.9287, device='cuda:0')"
2413,"tensor(6.1268, device='cuda:0')","tensor(8.6143, device='cuda:0')"
2414,"tensor(4.6383, device='cuda:0')","tensor(9.0855, device='cuda:0')"
2415,"tensor(4.6183, device='cuda:0')","tensor(10.4603, device='cuda:0')"
2416,"tensor(3.5494, device='cuda:0')","tensor(10.8326, device='cuda:0')"
2417,"tensor(4.2532, device='cuda:0')","tensor(12.9231, device='cuda:0')"
2418,"tensor(5.8190, device='cuda:0')","tensor(14.0242, device='cuda:0')"
2419,"tensor(6.4468, device='cuda:0')","tensor(14.3633, device='cuda:0')"
2420,"tensor(6.0509, device='cuda:0')","tensor(13.8803, device='cuda:0')"
2421,"tensor(3.3938, device='cuda:0')","tensor(5.6317, device='cuda:0')"
2422,"tensor(4.5627, device='cuda:0')","tensor(7.6547, device='cuda:0')"
2423,"tensor(3.3207, device='cuda:0')","tensor(6.9817, device='cuda:0')"
2424,"tensor(4.0859, device='cuda:0')","tensor(8.2632, device='cuda:0')"
2425,"tensor(5.9672, device='cuda:0')","tensor(12.6516, device='cuda:0')"
2426,"tensor(4.7084, device='cuda:0')","tensor(12.0128, device='cuda:0')"
2427,"tensor(3.5380, device='cuda:0')","tensor(11.2727, device='cuda:0')"
2428,"tensor(3.3760, device='cuda:0')","tensor(10.5310, device='cuda:0')"
2429,"tensor(3.2285, device='cuda:0')","tensor(9.9562, device='cuda:0')"
2430,"tensor(4.0754, device='cuda:0')","tensor(10.4785, device='cuda:0')"
2431,"tensor(3.3957, device='cuda:0')","tensor(6.7000, device='cuda:0')"
2432,"tensor(3.5287, device='cuda:0')","tensor(7.2379, device='cuda:0')"
2433,"tensor(3.1375, device='cuda:0')","tensor(8.1994, device='cuda:0')"
2434,"tensor(3.8154, device='cuda:0')","tensor(8.4306, device='cuda:0')"
2435,"tensor(3.0256, device='cuda:0')","tensor(8.2549, device='cuda:0')"
2436,"tensor(3.6620, device='cuda:0')","tensor(8.6795, device='cuda:0')"
2437,"tensor(3.5681, device='cuda:0')","tensor(8.9212, device='cuda:0')"
2438,"tensor(3.0761, device='cuda:0')","tensor(8.9526, device='cuda:0')"
2439,"tensor(1.9975, device='cuda:0')","tensor(7.6455, device='cuda:0')"
2440,"tensor(2.8905, device='cuda:0')","tensor(9.0760, device='cuda:0')"
2441,"tensor(4.2322, device='cuda:0')","tensor(5.2779, device='cuda:0')"
2442,"tensor(5.5191, device='cuda:0')","tensor(21.1745, device='cuda:0')"
2443,"tensor(3.8720, device='cuda:0')","tensor(17.7433, device='cuda:0')"
2444,"tensor(3.1192, device='cuda:0')","tensor(15.6094, device='cuda:0')"
2445,"tensor(2.2651, device='cuda:0')","tensor(12.5107, device='cuda:0')"
2446,"tensor(2.6649, device='cuda:0')","tensor(14.6307, device='cuda:0')"
2447,"tensor(3.1200, device='cuda:0')","tensor(14.7660, device='cuda:0')"
2448,"tensor(3.4790, device='cuda:0')","tensor(17.7755, device='cuda:0')"
2449,"tensor(5.8058, device='cuda:0')","tensor(26.5508, device='cuda:0')"
2450,"tensor(2.0568, device='cuda:0')","tensor(12.7812, device='cuda:0')"
2451,"tensor(4.5241, device='cuda:0')","tensor(5.4246, device='cuda:0')"
2452,"tensor(1.9240, device='cuda:0')","tensor(5.7126, device='cuda:0')"
2453,"tensor(2.2413, device='cuda:0')","tensor(5.9821, device='cuda:0')"
2454,"tensor(2.0668, device='cuda:0')","tensor(6.2802, device='cuda:0')"
2455,"tensor(2.6279, device='cuda:0')","tensor(7.3081, device='cuda:0')"
2456,"tensor(2.6219, device='cuda:0')","tensor(7.3937, device='cuda:0')"
2457,"tensor(5.0005, device='cuda:0')","tensor(8.9805, device='cuda:0')"
2458,"tensor(3.6270, device='cuda:0')","tensor(8.5032, device='cuda:0')"
2459,"tensor(4.3212, device='cuda:0')","tensor(9.5367, device='cuda:0')"
2460,"tensor(3.1105, device='cuda:0')","tensor(9.2893, device='cuda:0')"
2461,"tensor(3.5219, device='cuda:0')","tensor(5.8016, device='cuda:0')"
2462,"tensor(3.9364, device='cuda:0')","tensor(6.6421, device='cuda:0')"
2463,"tensor(5.7434, device='cuda:0')","tensor(8.0328, device='cuda:0')"
2464,"tensor(5.3968, device='cuda:0')","tensor(8.3394, device='cuda:0')"
2465,"tensor(3.7798, device='cuda:0')","tensor(9.2326, device='cuda:0')"
2466,"tensor(3.6830, device='cuda:0')","tensor(14.6872, device='cuda:0')"
2467,"tensor(3.9141, device='cuda:0')","tensor(13.1252, device='cuda:0')"
2468,"tensor(3.0955, device='cuda:0')","tensor(13.0589, device='cuda:0')"
2469,"tensor(2.8969, device='cuda:0')","tensor(11.1973, device='cuda:0')"
2470,"tensor(3.2097, device='cuda:0')","tensor(12.5265, device='cuda:0')"
2471,"tensor(2.4253, device='cuda:0')","tensor(4.8568, device='cuda:0')"
2472,"tensor(4.5866, device='cuda:0')","tensor(7.3359, device='cuda:0')"
2473,"tensor(4.8331, device='cuda:0')","tensor(7.8468, device='cuda:0')"
2474,"tensor(2.8907, device='cuda:0')","tensor(10.9130, device='cuda:0')"
2475,"tensor(2.7569, device='cuda:0')","tensor(9.6056, device='cuda:0')"
2476,"tensor(2.9784, device='cuda:0')","tensor(10.2003, device='cuda:0')"
2477,"tensor(2.7846, device='cuda:0')","tensor(9.9077, device='cuda:0')"
2478,"tensor(2.7009, device='cuda:0')","tensor(11.6980, device='cuda:0')"
2479,"tensor(2.4592, device='cuda:0')","tensor(11.2954, device='cuda:0')"
2480,"tensor(2.6616, device='cuda:0')","tensor(11.3355, device='cuda:0')"
2481,"tensor(2.6742, device='cuda:0')","tensor(6.6546, device='cuda:0')"
2482,"tensor(4.8940, device='cuda:0')","tensor(8.3721, device='cuda:0')"
2483,"tensor(3.3142, device='cuda:0')","tensor(8.2688, device='cuda:0')"
2484,"tensor(4.3358, device='cuda:0')","tensor(9.5363, device='cuda:0')"
2485,"tensor(3.5728, device='cuda:0')","tensor(9.4200, device='cuda:0')"
2486,"tensor(3.5973, device='cuda:0')","tensor(9.4595, device='cuda:0')"
2487,"tensor(4.3471, device='cuda:0')","tensor(11.1111, device='cuda:0')"
2488,"tensor(5.1572, device='cuda:0')","tensor(13.2609, device='cuda:0')"
2489,"tensor(5.6709, device='cuda:0')","tensor(13.6555, device='cuda:0')"
2490,"tensor(5.5047, device='cuda:0')","tensor(26.6183, device='cuda:0')"
2491,"tensor(4.5887, device='cuda:0')","tensor(6.9924, device='cuda:0')"
2492,"tensor(5.0519, device='cuda:0')","tensor(8.9179, device='cuda:0')"
2493,"tensor(5.9122, device='cuda:0')","tensor(9.0641, device='cuda:0')"
2494,"tensor(5.8221, device='cuda:0')","tensor(10.2833, device='cuda:0')"
2495,"tensor(6.2270, device='cuda:0')","tensor(10.2777, device='cuda:0')"
2496,"tensor(5.8274, device='cuda:0')","tensor(10.5887, device='cuda:0')"
2497,"tensor(4.9322, device='cuda:0')","tensor(11.5893, device='cuda:0')"
2498,"tensor(4.8085, device='cuda:0')","tensor(15.0153, device='cuda:0')"
2499,"tensor(3.7169, device='cuda:0')","tensor(14.2479, device='cuda:0')"
2500,"tensor(3.2133, device='cuda:0')","tensor(14.0331, device='cuda:0')"
2501,"tensor(4.7849, device='cuda:0')","tensor(7.5869, device='cuda:0')"
2502,"tensor(6.5547, device='cuda:0')","tensor(9.0089, device='cuda:0')"
2503,"tensor(6.6810, device='cuda:0')","tensor(11.2276, device='cuda:0')"
2504,"tensor(4.8585, device='cuda:0')","tensor(10.7293, device='cuda:0')"
2505,"tensor(4.6147, device='cuda:0')","tensor(12.9659, device='cuda:0')"
2506,"tensor(4.6676, device='cuda:0')","tensor(15.7647, device='cuda:0')"
2507,"tensor(3.6035, device='cuda:0')","tensor(14.2210, device='cuda:0')"
2508,"tensor(2.8022, device='cuda:0')","tensor(13.1218, device='cuda:0')"
2509,"tensor(3.4810, device='cuda:0')","tensor(15.2538, device='cuda:0')"
2510,"tensor(2.3705, device='cuda:0')","tensor(12.6531, device='cuda:0')"
2511,"tensor(2.8473, device='cuda:0')","tensor(6.3972, device='cuda:0')"
2512,"tensor(3.7522, device='cuda:0')","tensor(7.1130, device='cuda:0')"
2513,"tensor(4.9294, device='cuda:0')","tensor(8.7132, device='cuda:0')"
2514,"tensor(6.0817, device='cuda:0')","tensor(27.1022, device='cuda:0')"
2515,"tensor(4.3787, device='cuda:0')","tensor(20.8030, device='cuda:0')"
2516,"tensor(4.0559, device='cuda:0')","tensor(20.8043, device='cuda:0')"
2517,"tensor(3.5533, device='cuda:0')","tensor(16.5587, device='cuda:0')"
2518,"tensor(3.4853, device='cuda:0')","tensor(17.8801, device='cuda:0')"
2519,"tensor(3.7059, device='cuda:0')","tensor(16.9712, device='cuda:0')"
2520,"tensor(3.0402, device='cuda:0')","tensor(15.3416, device='cuda:0')"
2521,"tensor(5.9016, device='cuda:0')","tensor(7.3237, device='cuda:0')"
2522,"tensor(2.9672, device='cuda:0')","tensor(8.3043, device='cuda:0')"
2523,"tensor(2.4610, device='cuda:0')","tensor(7.7577, device='cuda:0')"
2524,"tensor(3.1023, device='cuda:0')","tensor(8.6304, device='cuda:0')"
2525,"tensor(4.4873, device='cuda:0')","tensor(10.2640, device='cuda:0')"
2526,"tensor(4.4519, device='cuda:0')","tensor(9.4806, device='cuda:0')"
2527,"tensor(3.8477, device='cuda:0')","tensor(10.1019, device='cuda:0')"
2528,"tensor(6.2560, device='cuda:0')","tensor(11.5639, device='cuda:0')"
2529,"tensor(4.4868, device='cuda:0')","tensor(11.8365, device='cuda:0')"
2530,"tensor(4.6519, device='cuda:0')","tensor(13.0031, device='cuda:0')"
2531,"tensor(5.3472, device='cuda:0')","tensor(9.1553, device='cuda:0')"
2532,"tensor(4.2807, device='cuda:0')","tensor(9.0660, device='cuda:0')"
2533,"tensor(3.3264, device='cuda:0')","tensor(10.4268, device='cuda:0')"
2534,"tensor(4.9575, device='cuda:0')","tensor(11.1010, device='cuda:0')"
2535,"tensor(5.3536, device='cuda:0')","tensor(13.1385, device='cuda:0')"
2536,"tensor(5.2910, device='cuda:0')","tensor(14.1228, device='cuda:0')"
2537,"tensor(6.1234, device='cuda:0')","tensor(18.6877, device='cuda:0')"
2538,"tensor(8.8416, device='cuda:0')","tensor(32.1129, device='cuda:0')"
2539,"tensor(4.8596, device='cuda:0')","tensor(20.6028, device='cuda:0')"
2540,"tensor(6.1842, device='cuda:0')","tensor(23.0376, device='cuda:0')"
2541,"tensor(4.0222, device='cuda:0')","tensor(7.5584, device='cuda:0')"
2542,"tensor(5.6855, device='cuda:0')","tensor(10.3296, device='cuda:0')"
2543,"tensor(4.7969, device='cuda:0')","tensor(9.2625, device='cuda:0')"
2544,"tensor(3.8453, device='cuda:0')","tensor(9.1616, device='cuda:0')"
2545,"tensor(3.9820, device='cuda:0')","tensor(10.5091, device='cuda:0')"
2546,"tensor(4.8463, device='cuda:0')","tensor(13.1328, device='cuda:0')"
2547,"tensor(5.0852, device='cuda:0')","tensor(12.9376, device='cuda:0')"
2548,"tensor(4.9182, device='cuda:0')","tensor(13.6664, device='cuda:0')"
2549,"tensor(4.2904, device='cuda:0')","tensor(13.5146, device='cuda:0')"
2550,"tensor(3.9885, device='cuda:0')","tensor(14.5422, device='cuda:0')"
2551,"tensor(6.0556, device='cuda:0')","tensor(10.9642, device='cuda:0')"
2552,"tensor(4.8629, device='cuda:0')","tensor(11.9987, device='cuda:0')"
2553,"tensor(7.5085, device='cuda:0')","tensor(13.8387, device='cuda:0')"
2554,"tensor(4.4494, device='cuda:0')","tensor(12.8888, device='cuda:0')"
2555,"tensor(4.0869, device='cuda:0')","tensor(12.0593, device='cuda:0')"
2556,"tensor(4.6913, device='cuda:0')","tensor(12.9008, device='cuda:0')"
2557,"tensor(4.0549, device='cuda:0')","tensor(14.2363, device='cuda:0')"
2558,"tensor(7.8556, device='cuda:0')","tensor(19.3139, device='cuda:0')"
2559,"tensor(9.7971, device='cuda:0')","tensor(25.2977, device='cuda:0')"
2560,"tensor(9.1767, device='cuda:0')","tensor(28.3241, device='cuda:0')"
2561,"tensor(7.5460, device='cuda:0')","tensor(11.2968, device='cuda:0')"
2562,"tensor(8.3967, device='cuda:0')","tensor(30.8657, device='cuda:0')"
2563,"tensor(8.1383, device='cuda:0')","tensor(27.1628, device='cuda:0')"
2564,"tensor(7.9288, device='cuda:0')","tensor(29.5281, device='cuda:0')"
2565,"tensor(5.5598, device='cuda:0')","tensor(22.2137, device='cuda:0')"
2566,"tensor(5.7883, device='cuda:0')","tensor(26.3436, device='cuda:0')"
2567,"tensor(6.2248, device='cuda:0')","tensor(25.8680, device='cuda:0')"
2568,"tensor(6.1734, device='cuda:0')","tensor(24.3832, device='cuda:0')"
2569,"tensor(6.9851, device='cuda:0')","tensor(24.0372, device='cuda:0')"
2570,"tensor(8.2238, device='cuda:0')","tensor(34.8182, device='cuda:0')"
2571,"tensor(9.2075, device='cuda:0')","tensor(11.4014, device='cuda:0')"
2572,"tensor(7.9508, device='cuda:0')","tensor(11.1707, device='cuda:0')"
2573,"tensor(9.0531, device='cuda:0')","tensor(12.7994, device='cuda:0')"
2574,"tensor(9.5813, device='cuda:0')","tensor(12.1190, device='cuda:0')"
2575,"tensor(12.2493, device='cuda:0')","tensor(15.8198, device='cuda:0')"
2576,"tensor(8.4211, device='cuda:0')","tensor(12.8438, device='cuda:0')"
2577,"tensor(7.5377, device='cuda:0')","tensor(13.1062, device='cuda:0')"
2578,"tensor(10.0482, device='cuda:0')","tensor(13.2673, device='cuda:0')"
2579,"tensor(9.6169, device='cuda:0')","tensor(13.9189, device='cuda:0')"
2580,"tensor(9.6049, device='cuda:0')","tensor(14.9121, device='cuda:0')"
2581,"tensor(10.8265, device='cuda:0')","tensor(13.1560, device='cuda:0')"
2582,"tensor(11.4246, device='cuda:0')","tensor(15.0795, device='cuda:0')"
2583,"tensor(10.7494, device='cuda:0')","tensor(16.6825, device='cuda:0')"
2584,"tensor(12.7979, device='cuda:0')","tensor(19.9632, device='cuda:0')"
2585,"tensor(13.5865, device='cuda:0')","tensor(25.3847, device='cuda:0')"
2586,"tensor(7.2452, device='cuda:0')","tensor(35.2120, device='cuda:0')"
2587,"tensor(7.7663, device='cuda:0')","tensor(32.6318, device='cuda:0')"
2588,"tensor(5.1485, device='cuda:0')","tensor(22.2123, device='cuda:0')"
2589,"tensor(6.1473, device='cuda:0')","tensor(23.6613, device='cuda:0')"
2590,"tensor(8.2458, device='cuda:0')","tensor(34.7977, device='cuda:0')"
2591,"tensor(6.8239, device='cuda:0')","tensor(11.2610, device='cuda:0')"
2592,"tensor(6.3197, device='cuda:0')","tensor(10.9737, device='cuda:0')"
2593,"tensor(4.5297, device='cuda:0')","tensor(10.3689, device='cuda:0')"
2594,"tensor(3.9610, device='cuda:0')","tensor(12.4999, device='cuda:0')"
2595,"tensor(4.2390, device='cuda:0')","tensor(12.8364, device='cuda:0')"
2596,"tensor(3.1219, device='cuda:0')","tensor(10.5005, device='cuda:0')"
2597,"tensor(3.5761, device='cuda:0')","tensor(11.6403, device='cuda:0')"
2598,"tensor(3.5403, device='cuda:0')","tensor(11.6114, device='cuda:0')"
2599,"tensor(3.8103, device='cuda:0')","tensor(12.5768, device='cuda:0')"
2600,"tensor(4.2547, device='cuda:0')","tensor(14.7202, device='cuda:0')"
2601,"tensor(4.7970, device='cuda:0')","tensor(9.4910, device='cuda:0')"
2602,"tensor(5.5501, device='cuda:0')","tensor(12.7763, device='cuda:0')"
2603,"tensor(5.2206, device='cuda:0')","tensor(13.4954, device='cuda:0')"
2604,"tensor(4.6005, device='cuda:0')","tensor(12.5957, device='cuda:0')"
2605,"tensor(4.7167, device='cuda:0')","tensor(12.2507, device='cuda:0')"
2606,"tensor(4.3481, device='cuda:0')","tensor(12.5536, device='cuda:0')"
2607,"tensor(6.5426, device='cuda:0')","tensor(15.2845, device='cuda:0')"
2608,"tensor(5.5422, device='cuda:0')","tensor(15.1911, device='cuda:0')"
2609,"tensor(4.3697, device='cuda:0')","tensor(14.9477, device='cuda:0')"
2610,"tensor(7.0435, device='cuda:0')","tensor(23.9466, device='cuda:0')"
2611,"tensor(5.0939, device='cuda:0')","tensor(9.4295, device='cuda:0')"
2612,"tensor(5.4563, device='cuda:0')","tensor(9.8306, device='cuda:0')"
2613,"tensor(3.6256, device='cuda:0')","tensor(8.5664, device='cuda:0')"
2614,"tensor(3.3152, device='cuda:0')","tensor(9.8205, device='cuda:0')"
2615,"tensor(4.0983, device='cuda:0')","tensor(10.7137, device='cuda:0')"
2616,"tensor(4.0828, device='cuda:0')","tensor(11.4441, device='cuda:0')"
2617,"tensor(5.5498, device='cuda:0')","tensor(14.1389, device='cuda:0')"
2618,"tensor(5.7151, device='cuda:0')","tensor(18.4458, device='cuda:0')"
2619,"tensor(8.5463, device='cuda:0')","tensor(22.3992, device='cuda:0')"
2620,"tensor(9.4960, device='cuda:0')","tensor(24.4443, device='cuda:0')"
2621,"tensor(8.3250, device='cuda:0')","tensor(8.1213, device='cuda:0')"
2622,"tensor(8.0254, device='cuda:0')","tensor(9.8982, device='cuda:0')"
2623,"tensor(8.1248, device='cuda:0')","tensor(10.1044, device='cuda:0')"
2624,"tensor(8.5776, device='cuda:0')","tensor(12.8963, device='cuda:0')"
2625,"tensor(8.4241, device='cuda:0')","tensor(14.9210, device='cuda:0')"
2626,"tensor(10.2283, device='cuda:0')","tensor(22.7669, device='cuda:0')"
2627,"tensor(11.6054, device='cuda:0')","tensor(25.7554, device='cuda:0')"
2628,"tensor(11.5031, device='cuda:0')","tensor(29.8889, device='cuda:0')"
2629,"tensor(10.1405, device='cuda:0')","tensor(32.5234, device='cuda:0')"
2630,"tensor(9.0310, device='cuda:0')","tensor(33.0139, device='cuda:0')"
2631,"tensor(7.9533, device='cuda:0')","tensor(7.2447, device='cuda:0')"
2632,"tensor(7.9438, device='cuda:0')","tensor(9.4226, device='cuda:0')"
2633,"tensor(8.9007, device='cuda:0')","tensor(12.0794, device='cuda:0')"
2634,"tensor(18.1778, device='cuda:0')","tensor(73.5497, device='cuda:0')"
2635,"tensor(11.0061, device='cuda:0')","tensor(46.8593, device='cuda:0')"
2636,"tensor(7.7806, device='cuda:0')","tensor(36.3717, device='cuda:0')"
2637,"tensor(4.6587, device='cuda:0')","tensor(23.7186, device='cuda:0')"
2638,"tensor(5.4407, device='cuda:0')","tensor(27.8509, device='cuda:0')"
2639,"tensor(4.5106, device='cuda:0')","tensor(20.1281, device='cuda:0')"
2640,"tensor(5.1243, device='cuda:0')","tensor(19.4650, device='cuda:0')"
2641,"tensor(4.5998, device='cuda:0')","tensor(8.9785, device='cuda:0')"
2642,"tensor(5.1995, device='cuda:0')","tensor(12.4954, device='cuda:0')"
2643,"tensor(5.2239, device='cuda:0')","tensor(13.8684, device='cuda:0')"
2644,"tensor(5.3254, device='cuda:0')","tensor(12.7349, device='cuda:0')"
2645,"tensor(4.2770, device='cuda:0')","tensor(12.1613, device='cuda:0')"
2646,"tensor(6.9182, device='cuda:0')","tensor(16.6118, device='cuda:0')"
2647,"tensor(10.0054, device='cuda:0')","tensor(23.3597, device='cuda:0')"
2648,"tensor(8.4521, device='cuda:0')","tensor(17.3906, device='cuda:0')"
2649,"tensor(6.0166, device='cuda:0')","tensor(15.2166, device='cuda:0')"
2650,"tensor(3.3141, device='cuda:0')","tensor(12.0291, device='cuda:0')"
2651,"tensor(3.0893, device='cuda:0')","tensor(6.9717, device='cuda:0')"
