iteration,original_grad_norm,regularized_grad_norm
6625,"tensor(18.7017, device='cuda:0')","tensor(11.9643, device='cuda:0')"
6626,"tensor(23.5824, device='cuda:0')","tensor(17.4240, device='cuda:0')"
6627,"tensor(15.4967, device='cuda:0')","tensor(14.6167, device='cuda:0')"
6628,"tensor(28.2643, device='cuda:0')","tensor(19.4919, device='cuda:0')"
6629,"tensor(23.0660, device='cuda:0')","tensor(19.7418, device='cuda:0')"
6630,"tensor(17.2027, device='cuda:0')","tensor(19.9422, device='cuda:0')"
6631,"tensor(13.8909, device='cuda:0')","tensor(10.7555, device='cuda:0')"
6632,"tensor(18.0796, device='cuda:0')","tensor(11.3383, device='cuda:0')"
6633,"tensor(19.6891, device='cuda:0')","tensor(14.8671, device='cuda:0')"
6634,"tensor(25.0590, device='cuda:0')","tensor(13.5963, device='cuda:0')"
6635,"tensor(29.3465, device='cuda:0')","tensor(15.4478, device='cuda:0')"
6636,"tensor(26.9303, device='cuda:0')","tensor(14.1445, device='cuda:0')"
6637,"tensor(19.9788, device='cuda:0')","tensor(14.3308, device='cuda:0')"
6638,"tensor(22.5912, device='cuda:0')","tensor(16.4000, device='cuda:0')"
6639,"tensor(18.5390, device='cuda:0')","tensor(15.3880, device='cuda:0')"
6640,"tensor(18.2683, device='cuda:0')","tensor(15.4227, device='cuda:0')"
6641,"tensor(14.9029, device='cuda:0')","tensor(10.0084, device='cuda:0')"
6642,"tensor(24.5931, device='cuda:0')","tensor(15.3639, device='cuda:0')"
6643,"tensor(24.9518, device='cuda:0')","tensor(15.5315, device='cuda:0')"
6644,"tensor(28.3031, device='cuda:0')","tensor(17.8509, device='cuda:0')"
6645,"tensor(20.2494, device='cuda:0')","tensor(13.5007, device='cuda:0')"
6646,"tensor(37.0054, device='cuda:0')","tensor(21.5342, device='cuda:0')"
6647,"tensor(21.9372, device='cuda:0')","tensor(17.6925, device='cuda:0')"
6648,"tensor(25.0024, device='cuda:0')","tensor(18.0499, device='cuda:0')"
6649,"tensor(24.9469, device='cuda:0')","tensor(18.0947, device='cuda:0')"
6650,"tensor(50.0861, device='cuda:0')","tensor(43.7903, device='cuda:0')"
6651,"tensor(27.3516, device='cuda:0')","tensor(12.1285, device='cuda:0')"
6652,"tensor(24.5117, device='cuda:0')","tensor(14.1137, device='cuda:0')"
6653,"tensor(15.7737, device='cuda:0')","tensor(13.1786, device='cuda:0')"
6654,"tensor(17.6751, device='cuda:0')","tensor(18.6767, device='cuda:0')"
6655,"tensor(11.9555, device='cuda:0')","tensor(18.1956, device='cuda:0')"
6656,"tensor(18.1582, device='cuda:0')","tensor(20.2209, device='cuda:0')"
6657,"tensor(22.6027, device='cuda:0')","tensor(22.9950, device='cuda:0')"
6658,"tensor(32.9086, device='cuda:0')","tensor(26.3034, device='cuda:0')"
6659,"tensor(34.7197, device='cuda:0')","tensor(24.1071, device='cuda:0')"
6660,"tensor(24.9575, device='cuda:0')","tensor(24.5572, device='cuda:0')"
6661,"tensor(17.8372, device='cuda:0')","tensor(9.8492, device='cuda:0')"
6662,"tensor(17.1348, device='cuda:0')","tensor(10.4268, device='cuda:0')"
6663,"tensor(20.0020, device='cuda:0')","tensor(11.9149, device='cuda:0')"
6664,"tensor(23.4100, device='cuda:0')","tensor(14.3390, device='cuda:0')"
6665,"tensor(24.0662, device='cuda:0')","tensor(17.6522, device='cuda:0')"
6666,"tensor(27.6722, device='cuda:0')","tensor(15.3261, device='cuda:0')"
6667,"tensor(27.1571, device='cuda:0')","tensor(13.5753, device='cuda:0')"
6668,"tensor(22.4472, device='cuda:0')","tensor(13.2092, device='cuda:0')"
6669,"tensor(22.3779, device='cuda:0')","tensor(12.6053, device='cuda:0')"
6670,"tensor(23.0947, device='cuda:0')","tensor(13.1028, device='cuda:0')"
6671,"tensor(25.2128, device='cuda:0')","tensor(7.7803, device='cuda:0')"
6672,"tensor(21.9426, device='cuda:0')","tensor(8.8890, device='cuda:0')"
6673,"tensor(23.8713, device='cuda:0')","tensor(8.7764, device='cuda:0')"
6674,"tensor(29.2041, device='cuda:0')","tensor(17.1934, device='cuda:0')"
6675,"tensor(30.1207, device='cuda:0')","tensor(17.5368, device='cuda:0')"
6676,"tensor(29.5678, device='cuda:0')","tensor(16.7810, device='cuda:0')"
6677,"tensor(32.2697, device='cuda:0')","tensor(17.4085, device='cuda:0')"
6678,"tensor(27.0968, device='cuda:0')","tensor(18.9810, device='cuda:0')"
6679,"tensor(30.8466, device='cuda:0')","tensor(19.9175, device='cuda:0')"
6680,"tensor(26.8604, device='cuda:0')","tensor(18.7424, device='cuda:0')"
6681,"tensor(21.1333, device='cuda:0')","tensor(10.9376, device='cuda:0')"
6682,"tensor(22.6781, device='cuda:0')","tensor(16.0639, device='cuda:0')"
6683,"tensor(23.9334, device='cuda:0')","tensor(12.4980, device='cuda:0')"
6684,"tensor(21.3560, device='cuda:0')","tensor(22.4937, device='cuda:0')"
6685,"tensor(26.3206, device='cuda:0')","tensor(17.8399, device='cuda:0')"
6686,"tensor(24.0234, device='cuda:0')","tensor(15.4932, device='cuda:0')"
6687,"tensor(20.8311, device='cuda:0')","tensor(14.9624, device='cuda:0')"
6688,"tensor(22.5944, device='cuda:0')","tensor(17.0329, device='cuda:0')"
6689,"tensor(22.9538, device='cuda:0')","tensor(15.9760, device='cuda:0')"
6690,"tensor(26.2010, device='cuda:0')","tensor(27.6506, device='cuda:0')"
6691,"tensor(20.2233, device='cuda:0')","tensor(11.6843, device='cuda:0')"
6692,"tensor(21.6856, device='cuda:0')","tensor(16.4068, device='cuda:0')"
6693,"tensor(24.3360, device='cuda:0')","tensor(19.9986, device='cuda:0')"
6694,"tensor(31.1852, device='cuda:0')","tensor(21.2922, device='cuda:0')"
6695,"tensor(26.7722, device='cuda:0')","tensor(21.3676, device='cuda:0')"
6696,"tensor(27.4600, device='cuda:0')","tensor(21.3216, device='cuda:0')"
6697,"tensor(29.9420, device='cuda:0')","tensor(22.2583, device='cuda:0')"
6698,"tensor(33.4508, device='cuda:0')","tensor(29.3664, device='cuda:0')"
6699,"tensor(26.1383, device='cuda:0')","tensor(27.6294, device='cuda:0')"
6700,"tensor(23.7350, device='cuda:0')","tensor(27.8653, device='cuda:0')"
6701,"tensor(23.0338, device='cuda:0')","tensor(14.8399, device='cuda:0')"
6702,"tensor(31.1701, device='cuda:0')","tensor(17.5420, device='cuda:0')"
6703,"tensor(28.7562, device='cuda:0')","tensor(18.2092, device='cuda:0')"
6704,"tensor(29.2382, device='cuda:0')","tensor(21.2541, device='cuda:0')"
6705,"tensor(31.0924, device='cuda:0')","tensor(24.6677, device='cuda:0')"
6706,"tensor(31.7119, device='cuda:0')","tensor(28.7901, device='cuda:0')"
6707,"tensor(28.1779, device='cuda:0')","tensor(31.5268, device='cuda:0')"
6708,"tensor(30.5438, device='cuda:0')","tensor(34.3828, device='cuda:0')"
6709,"tensor(24.6406, device='cuda:0')","tensor(35.1399, device='cuda:0')"
6710,"tensor(28.1655, device='cuda:0')","tensor(37.6343, device='cuda:0')"
6711,"tensor(23.2152, device='cuda:0')","tensor(14.5802, device='cuda:0')"
6712,"tensor(29.0053, device='cuda:0')","tensor(17.3070, device='cuda:0')"
6713,"tensor(35.0438, device='cuda:0')","tensor(21.8918, device='cuda:0')"
6714,"tensor(49.3029, device='cuda:0')","tensor(55.4418, device='cuda:0')"
6715,"tensor(32.1999, device='cuda:0')","tensor(43.3273, device='cuda:0')"
6716,"tensor(25.4167, device='cuda:0')","tensor(47.5167, device='cuda:0')"
6717,"tensor(16.3729, device='cuda:0')","tensor(46.2253, device='cuda:0')"
6718,"tensor(29.6515, device='cuda:0')","tensor(53.1534, device='cuda:0')"
6719,"tensor(23.7474, device='cuda:0')","tensor(46.5605, device='cuda:0')"
6720,"tensor(32.0171, device='cuda:0')","tensor(52.1929, device='cuda:0')"
6721,"tensor(31.6887, device='cuda:0')","tensor(13.9910, device='cuda:0')"
6722,"tensor(30.7139, device='cuda:0')","tensor(23.4640, device='cuda:0')"
6723,"tensor(37.1502, device='cuda:0')","tensor(28.1482, device='cuda:0')"
6724,"tensor(33.2885, device='cuda:0')","tensor(31.0206, device='cuda:0')"
6725,"tensor(35.6556, device='cuda:0')","tensor(35.1840, device='cuda:0')"
6726,"tensor(26.8098, device='cuda:0')","tensor(34.2130, device='cuda:0')"
6727,"tensor(24.8714, device='cuda:0')","tensor(33.7496, device='cuda:0')"
6728,"tensor(18.0392, device='cuda:0')","tensor(33.1690, device='cuda:0')"
6729,"tensor(24.3162, device='cuda:0')","tensor(34.2194, device='cuda:0')"
6730,"tensor(36.3020, device='cuda:0')","tensor(53.0974, device='cuda:0')"
6731,"tensor(19.1816, device='cuda:0')","tensor(9.8749, device='cuda:0')"
6732,"tensor(24.4733, device='cuda:0')","tensor(14.5727, device='cuda:0')"
6733,"tensor(26.3328, device='cuda:0')","tensor(17.5615, device='cuda:0')"
6734,"tensor(22.6831, device='cuda:0')","tensor(21.0304, device='cuda:0')"
6735,"tensor(25.6534, device='cuda:0')","tensor(24.1754, device='cuda:0')"
6736,"tensor(28.6138, device='cuda:0')","tensor(24.7023, device='cuda:0')"
6737,"tensor(29.1905, device='cuda:0')","tensor(30.3182, device='cuda:0')"
6738,"tensor(28.9595, device='cuda:0')","tensor(42.8367, device='cuda:0')"
6739,"tensor(32.0137, device='cuda:0')","tensor(47.1538, device='cuda:0')"
6740,"tensor(25.0005, device='cuda:0')","tensor(49.9114, device='cuda:0')"
6741,"tensor(23.9665, device='cuda:0')","tensor(13.4655, device='cuda:0')"
6742,"tensor(20.8796, device='cuda:0')","tensor(16.6399, device='cuda:0')"
6743,"tensor(33.0384, device='cuda:0')","tensor(20.1255, device='cuda:0')"
6744,"tensor(31.9946, device='cuda:0')","tensor(20.2085, device='cuda:0')"
6745,"tensor(34.4996, device='cuda:0')","tensor(19.7883, device='cuda:0')"
6746,"tensor(46.1854, device='cuda:0')","tensor(31.1490, device='cuda:0')"
6747,"tensor(34.5918, device='cuda:0')","tensor(29.7512, device='cuda:0')"
6748,"tensor(34.2201, device='cuda:0')","tensor(36.4932, device='cuda:0')"
6749,"tensor(32.6490, device='cuda:0')","tensor(32.7647, device='cuda:0')"
6750,"tensor(37.3374, device='cuda:0')","tensor(34.7972, device='cuda:0')"
6751,"tensor(22.8927, device='cuda:0')","tensor(16.6614, device='cuda:0')"
6752,"tensor(33.1901, device='cuda:0')","tensor(21.8148, device='cuda:0')"
6753,"tensor(34.2625, device='cuda:0')","tensor(20.9148, device='cuda:0')"
6754,"tensor(35.5702, device='cuda:0')","tensor(28.4939, device='cuda:0')"
6755,"tensor(28.9212, device='cuda:0')","tensor(35.2002, device='cuda:0')"
6756,"tensor(35.0164, device='cuda:0')","tensor(37.1393, device='cuda:0')"
6757,"tensor(31.5832, device='cuda:0')","tensor(37.5928, device='cuda:0')"
6758,"tensor(29.6255, device='cuda:0')","tensor(37.9272, device='cuda:0')"
6759,"tensor(31.2829, device='cuda:0')","tensor(43.2749, device='cuda:0')"
6760,"tensor(25.5392, device='cuda:0')","tensor(41.2141, device='cuda:0')"
6761,"tensor(37.7160, device='cuda:0')","tensor(17.5037, device='cuda:0')"
6762,"tensor(52.8801, device='cuda:0')","tensor(35.6238, device='cuda:0')"
6763,"tensor(35.1546, device='cuda:0')","tensor(31.9529, device='cuda:0')"
6764,"tensor(38.4399, device='cuda:0')","tensor(38.8660, device='cuda:0')"
6765,"tensor(33.1794, device='cuda:0')","tensor(36.6585, device='cuda:0')"
6766,"tensor(39.7742, device='cuda:0')","tensor(44.3824, device='cuda:0')"
6767,"tensor(35.3393, device='cuda:0')","tensor(38.4046, device='cuda:0')"
6768,"tensor(24.9788, device='cuda:0')","tensor(38.3318, device='cuda:0')"
6769,"tensor(20.3302, device='cuda:0')","tensor(36.9060, device='cuda:0')"
6770,"tensor(40.5943, device='cuda:0')","tensor(42.8696, device='cuda:0')"
6771,"tensor(27.2664, device='cuda:0')","tensor(15.3679, device='cuda:0')"
6772,"tensor(27.6879, device='cuda:0')","tensor(18.1216, device='cuda:0')"
6773,"tensor(27.6150, device='cuda:0')","tensor(21.5532, device='cuda:0')"
6774,"tensor(23.6097, device='cuda:0')","tensor(24.4123, device='cuda:0')"
6775,"tensor(27.4261, device='cuda:0')","tensor(26.4837, device='cuda:0')"
6776,"tensor(21.7234, device='cuda:0')","tensor(23.6450, device='cuda:0')"
6777,"tensor(26.9422, device='cuda:0')","tensor(28.6972, device='cuda:0')"
6778,"tensor(22.6182, device='cuda:0')","tensor(27.5317, device='cuda:0')"
6779,"tensor(24.9544, device='cuda:0')","tensor(30.6198, device='cuda:0')"
6780,"tensor(28.7323, device='cuda:0')","tensor(32.3527, device='cuda:0')"
6781,"tensor(19.5354, device='cuda:0')","tensor(11.3488, device='cuda:0')"
6782,"tensor(17.9915, device='cuda:0')","tensor(13.8683, device='cuda:0')"
6783,"tensor(15.6334, device='cuda:0')","tensor(16.8118, device='cuda:0')"
6784,"tensor(15.4813, device='cuda:0')","tensor(18.7417, device='cuda:0')"
6785,"tensor(19.9052, device='cuda:0')","tensor(19.4792, device='cuda:0')"
6786,"tensor(43.5137, device='cuda:0')","tensor(25.7150, device='cuda:0')"
6787,"tensor(21.7595, device='cuda:0')","tensor(22.7237, device='cuda:0')"
6788,"tensor(22.2403, device='cuda:0')","tensor(24.6348, device='cuda:0')"
6789,"tensor(17.4674, device='cuda:0')","tensor(24.2552, device='cuda:0')"
6790,"tensor(17.5041, device='cuda:0')","tensor(20.6186, device='cuda:0')"
6791,"tensor(8.7576, device='cuda:0')","tensor(9.4586, device='cuda:0')"
6792,"tensor(22.3217, device='cuda:0')","tensor(12.1293, device='cuda:0')"
6793,"tensor(22.8159, device='cuda:0')","tensor(13.0291, device='cuda:0')"
6794,"tensor(29.2856, device='cuda:0')","tensor(23.2218, device='cuda:0')"
6795,"tensor(16.4932, device='cuda:0')","tensor(19.0490, device='cuda:0')"
6796,"tensor(19.7244, device='cuda:0')","tensor(22.6371, device='cuda:0')"
6797,"tensor(18.0243, device='cuda:0')","tensor(22.6183, device='cuda:0')"
6798,"tensor(27.3205, device='cuda:0')","tensor(29.0115, device='cuda:0')"
6799,"tensor(16.2808, device='cuda:0')","tensor(23.8467, device='cuda:0')"
6800,"tensor(15.4216, device='cuda:0')","tensor(24.0073, device='cuda:0')"
6801,"tensor(14.6690, device='cuda:0')","tensor(8.6299, device='cuda:0')"
6802,"tensor(20.8321, device='cuda:0')","tensor(13.3531, device='cuda:0')"
6803,"tensor(19.7463, device='cuda:0')","tensor(15.2685, device='cuda:0')"
6804,"tensor(14.8616, device='cuda:0')","tensor(18.7826, device='cuda:0')"
6805,"tensor(20.6301, device='cuda:0')","tensor(20.4008, device='cuda:0')"
6806,"tensor(12.9982, device='cuda:0')","tensor(19.1842, device='cuda:0')"
6807,"tensor(13.1203, device='cuda:0')","tensor(19.3131, device='cuda:0')"
6808,"tensor(17.5903, device='cuda:0')","tensor(24.5326, device='cuda:0')"
6809,"tensor(20.5899, device='cuda:0')","tensor(23.8161, device='cuda:0')"
6810,"tensor(42.8248, device='cuda:0')","tensor(26.7556, device='cuda:0')"
6811,"tensor(23.5757, device='cuda:0')","tensor(11.4414, device='cuda:0')"
6812,"tensor(23.2635, device='cuda:0')","tensor(13.8980, device='cuda:0')"
6813,"tensor(19.2529, device='cuda:0')","tensor(14.5536, device='cuda:0')"
6814,"tensor(15.6211, device='cuda:0')","tensor(13.9103, device='cuda:0')"
6815,"tensor(27.4730, device='cuda:0')","tensor(16.2798, device='cuda:0')"
6816,"tensor(14.3918, device='cuda:0')","tensor(14.0072, device='cuda:0')"
6817,"tensor(22.3917, device='cuda:0')","tensor(14.7507, device='cuda:0')"
6818,"tensor(29.6342, device='cuda:0')","tensor(30.9563, device='cuda:0')"
6819,"tensor(12.8786, device='cuda:0')","tensor(21.6260, device='cuda:0')"
6820,"tensor(12.6399, device='cuda:0')","tensor(27.9304, device='cuda:0')"
6821,"tensor(15.1871, device='cuda:0')","tensor(8.6854, device='cuda:0')"
6822,"tensor(15.4837, device='cuda:0')","tensor(13.8169, device='cuda:0')"
6823,"tensor(15.4827, device='cuda:0')","tensor(11.2300, device='cuda:0')"
6824,"tensor(16.5267, device='cuda:0')","tensor(12.7762, device='cuda:0')"
6825,"tensor(18.1235, device='cuda:0')","tensor(14.4743, device='cuda:0')"
6826,"tensor(25.4030, device='cuda:0')","tensor(20.9235, device='cuda:0')"
6827,"tensor(21.2286, device='cuda:0')","tensor(19.0231, device='cuda:0')"
6828,"tensor(21.6031, device='cuda:0')","tensor(23.9782, device='cuda:0')"
6829,"tensor(17.0443, device='cuda:0')","tensor(22.7503, device='cuda:0')"
6830,"tensor(22.0492, device='cuda:0')","tensor(28.6846, device='cuda:0')"
6831,"tensor(12.9108, device='cuda:0')","tensor(7.6515, device='cuda:0')"
6832,"tensor(11.2650, device='cuda:0')","tensor(17.5831, device='cuda:0')"
6833,"tensor(17.0801, device='cuda:0')","tensor(10.0030, device='cuda:0')"
6834,"tensor(18.3457, device='cuda:0')","tensor(16.3865, device='cuda:0')"
6835,"tensor(13.7639, device='cuda:0')","tensor(16.3144, device='cuda:0')"
6836,"tensor(20.9613, device='cuda:0')","tensor(25.3046, device='cuda:0')"
6837,"tensor(14.2021, device='cuda:0')","tensor(16.6730, device='cuda:0')"
6838,"tensor(16.3756, device='cuda:0')","tensor(18.6337, device='cuda:0')"
6839,"tensor(12.4201, device='cuda:0')","tensor(19.3145, device='cuda:0')"
6840,"tensor(14.0562, device='cuda:0')","tensor(16.5608, device='cuda:0')"
6841,"tensor(14.3356, device='cuda:0')","tensor(7.5252, device='cuda:0')"
6842,"tensor(35.1494, device='cuda:0')","tensor(22.9499, device='cuda:0')"
6843,"tensor(17.7376, device='cuda:0')","tensor(17.7761, device='cuda:0')"
6844,"tensor(21.2835, device='cuda:0')","tensor(21.2126, device='cuda:0')"
6845,"tensor(21.6180, device='cuda:0')","tensor(22.5866, device='cuda:0')"
6846,"tensor(17.8662, device='cuda:0')","tensor(24.2747, device='cuda:0')"
6847,"tensor(21.6186, device='cuda:0')","tensor(24.7105, device='cuda:0')"
6848,"tensor(16.2692, device='cuda:0')","tensor(23.5013, device='cuda:0')"
6849,"tensor(15.2715, device='cuda:0')","tensor(21.7198, device='cuda:0')"
6850,"tensor(23.0356, device='cuda:0')","tensor(18.2996, device='cuda:0')"
6851,"tensor(11.3134, device='cuda:0')","tensor(8.3852, device='cuda:0')"
6852,"tensor(16.0216, device='cuda:0')","tensor(12.9381, device='cuda:0')"
6853,"tensor(15.1681, device='cuda:0')","tensor(18.6652, device='cuda:0')"
6854,"tensor(14.2137, device='cuda:0')","tensor(13.5431, device='cuda:0')"
6855,"tensor(11.2838, device='cuda:0')","tensor(15.5262, device='cuda:0')"
6856,"tensor(15.8425, device='cuda:0')","tensor(27.7214, device='cuda:0')"
6857,"tensor(21.0883, device='cuda:0')","tensor(20.7044, device='cuda:0')"
6858,"tensor(39.7148, device='cuda:0')","tensor(36.1581, device='cuda:0')"
6859,"tensor(26.8440, device='cuda:0')","tensor(32.9961, device='cuda:0')"
6860,"tensor(14.8713, device='cuda:0')","tensor(24.7695, device='cuda:0')"
6861,"tensor(18.1786, device='cuda:0')","tensor(8.9443, device='cuda:0')"
6862,"tensor(20.9979, device='cuda:0')","tensor(12.7641, device='cuda:0')"
6863,"tensor(19.1285, device='cuda:0')","tensor(12.0924, device='cuda:0')"
6864,"tensor(24.3452, device='cuda:0')","tensor(13.4678, device='cuda:0')"
6865,"tensor(19.8820, device='cuda:0')","tensor(15.0190, device='cuda:0')"
6866,"tensor(25.3332, device='cuda:0')","tensor(21.4711, device='cuda:0')"
6867,"tensor(13.1818, device='cuda:0')","tensor(21.7648, device='cuda:0')"
6868,"tensor(13.5248, device='cuda:0')","tensor(22.2593, device='cuda:0')"
6869,"tensor(14.1836, device='cuda:0')","tensor(23.7479, device='cuda:0')"
6870,"tensor(15.9845, device='cuda:0')","tensor(27.0261, device='cuda:0')"
6871,"tensor(13.0744, device='cuda:0')","tensor(9.8150, device='cuda:0')"
6872,"tensor(21.0488, device='cuda:0')","tensor(13.6944, device='cuda:0')"
6873,"tensor(21.8967, device='cuda:0')","tensor(13.4383, device='cuda:0')"
6874,"tensor(25.7765, device='cuda:0')","tensor(18.1036, device='cuda:0')"
6875,"tensor(28.4403, device='cuda:0')","tensor(18.0671, device='cuda:0')"
6876,"tensor(21.9275, device='cuda:0')","tensor(18.9873, device='cuda:0')"
6877,"tensor(28.0531, device='cuda:0')","tensor(18.9987, device='cuda:0')"
6878,"tensor(28.5265, device='cuda:0')","tensor(20.7407, device='cuda:0')"
6879,"tensor(22.1814, device='cuda:0')","tensor(19.5337, device='cuda:0')"
6880,"tensor(20.5606, device='cuda:0')","tensor(20.4816, device='cuda:0')"
6881,"tensor(30.8279, device='cuda:0')","tensor(10.1362, device='cuda:0')"
6882,"tensor(39.8841, device='cuda:0')","tensor(23.6899, device='cuda:0')"
6883,"tensor(34.2351, device='cuda:0')","tensor(19.0335, device='cuda:0')"
6884,"tensor(39.1405, device='cuda:0')","tensor(26.7218, device='cuda:0')"
6885,"tensor(24.1215, device='cuda:0')","tensor(21.1527, device='cuda:0')"
6886,"tensor(21.8309, device='cuda:0')","tensor(23.3181, device='cuda:0')"
6887,"tensor(18.1009, device='cuda:0')","tensor(23.6029, device='cuda:0')"
6888,"tensor(22.0677, device='cuda:0')","tensor(22.0274, device='cuda:0')"
6889,"tensor(27.1448, device='cuda:0')","tensor(28.5571, device='cuda:0')"
6890,"tensor(38.4499, device='cuda:0')","tensor(74.2738, device='cuda:0')"
6891,"tensor(23.8351, device='cuda:0')","tensor(9.3023, device='cuda:0')"
6892,"tensor(25.5905, device='cuda:0')","tensor(13.6232, device='cuda:0')"
6893,"tensor(36.9200, device='cuda:0')","tensor(15.2548, device='cuda:0')"
6894,"tensor(42.8437, device='cuda:0')","tensor(19.6241, device='cuda:0')"
6895,"tensor(36.1540, device='cuda:0')","tensor(18.9797, device='cuda:0')"
6896,"tensor(31.4801, device='cuda:0')","tensor(20.5096, device='cuda:0')"
6897,"tensor(27.9687, device='cuda:0')","tensor(18.8755, device='cuda:0')"
6898,"tensor(23.7743, device='cuda:0')","tensor(19.9898, device='cuda:0')"
6899,"tensor(22.7589, device='cuda:0')","tensor(20.0499, device='cuda:0')"
6900,"tensor(19.2684, device='cuda:0')","tensor(20.7262, device='cuda:0')"
6901,"tensor(13.1371, device='cuda:0')","tensor(9.5082, device='cuda:0')"
6902,"tensor(12.2524, device='cuda:0')","tensor(11.2397, device='cuda:0')"
6903,"tensor(19.7281, device='cuda:0')","tensor(10.7265, device='cuda:0')"
6904,"tensor(21.3107, device='cuda:0')","tensor(15.9289, device='cuda:0')"
6905,"tensor(21.3410, device='cuda:0')","tensor(13.7604, device='cuda:0')"
6906,"tensor(28.4022, device='cuda:0')","tensor(19.8521, device='cuda:0')"
6907,"tensor(30.2926, device='cuda:0')","tensor(21.7276, device='cuda:0')"
6908,"tensor(19.0389, device='cuda:0')","tensor(19.7654, device='cuda:0')"
6909,"tensor(25.5858, device='cuda:0')","tensor(28.9923, device='cuda:0')"
6910,"tensor(23.8025, device='cuda:0')","tensor(21.1560, device='cuda:0')"
6911,"tensor(17.8417, device='cuda:0')","tensor(8.2090, device='cuda:0')"
6912,"tensor(22.7058, device='cuda:0')","tensor(10.5365, device='cuda:0')"
6913,"tensor(28.2882, device='cuda:0')","tensor(14.6000, device='cuda:0')"
6914,"tensor(54.7112, device='cuda:0')","tensor(41.4652, device='cuda:0')"
6915,"tensor(37.6456, device='cuda:0')","tensor(29.3130, device='cuda:0')"
6916,"tensor(21.0035, device='cuda:0')","tensor(30.4911, device='cuda:0')"
6917,"tensor(29.9796, device='cuda:0')","tensor(34.2578, device='cuda:0')"
6918,"tensor(16.2462, device='cuda:0')","tensor(33.3796, device='cuda:0')"
6919,"tensor(16.8239, device='cuda:0')","tensor(35.6474, device='cuda:0')"
6920,"tensor(11.6696, device='cuda:0')","tensor(27.8468, device='cuda:0')"
6921,"tensor(17.3651, device='cuda:0')","tensor(7.7769, device='cuda:0')"
6922,"tensor(29.6382, device='cuda:0')","tensor(13.3190, device='cuda:0')"
6923,"tensor(33.6840, device='cuda:0')","tensor(14.1670, device='cuda:0')"
6924,"tensor(43.8176, device='cuda:0')","tensor(17.7350, device='cuda:0')"
6925,"tensor(40.0922, device='cuda:0')","tensor(19.1768, device='cuda:0')"
6926,"tensor(29.1926, device='cuda:0')","tensor(16.9930, device='cuda:0')"
6927,"tensor(31.6263, device='cuda:0')","tensor(19.1849, device='cuda:0')"
6928,"tensor(35.1065, device='cuda:0')","tensor(24.4977, device='cuda:0')"
6929,"tensor(31.6514, device='cuda:0')","tensor(22.5312, device='cuda:0')"
6930,"tensor(40.0117, device='cuda:0')","tensor(19.8124, device='cuda:0')"
6931,"tensor(20.9330, device='cuda:0')","tensor(8.5768, device='cuda:0')"
6932,"tensor(22.3922, device='cuda:0')","tensor(13.5189, device='cuda:0')"
6933,"tensor(24.5700, device='cuda:0')","tensor(12.1941, device='cuda:0')"
6934,"tensor(20.7105, device='cuda:0')","tensor(12.7169, device='cuda:0')"
6935,"tensor(18.7469, device='cuda:0')","tensor(15.2635, device='cuda:0')"
6936,"tensor(23.4916, device='cuda:0')","tensor(14.1376, device='cuda:0')"
6937,"tensor(24.2631, device='cuda:0')","tensor(18.2746, device='cuda:0')"
6938,"tensor(28.9029, device='cuda:0')","tensor(28.9815, device='cuda:0')"
6939,"tensor(21.9095, device='cuda:0')","tensor(22.9619, device='cuda:0')"
6940,"tensor(35.0321, device='cuda:0')","tensor(29.9049, device='cuda:0')"
6941,"tensor(23.7880, device='cuda:0')","tensor(11.3637, device='cuda:0')"
6942,"tensor(13.1269, device='cuda:0')","tensor(14.6351, device='cuda:0')"
6943,"tensor(16.9117, device='cuda:0')","tensor(12.6706, device='cuda:0')"
6944,"tensor(17.4766, device='cuda:0')","tensor(18.2967, device='cuda:0')"
6945,"tensor(14.4157, device='cuda:0')","tensor(15.0207, device='cuda:0')"
6946,"tensor(28.6008, device='cuda:0')","tensor(28.2495, device='cuda:0')"
6947,"tensor(28.3336, device='cuda:0')","tensor(28.8519, device='cuda:0')"
6948,"tensor(17.5866, device='cuda:0')","tensor(23.8976, device='cuda:0')"
6949,"tensor(10.0214, device='cuda:0')","tensor(23.4959, device='cuda:0')"
6950,"tensor(18.3300, device='cuda:0')","tensor(25.2233, device='cuda:0')"
6951,"tensor(18.7442, device='cuda:0')","tensor(9.9910, device='cuda:0')"
6952,"tensor(21.5168, device='cuda:0')","tensor(12.1892, device='cuda:0')"
6953,"tensor(21.4750, device='cuda:0')","tensor(12.2139, device='cuda:0')"
6954,"tensor(38.6414, device='cuda:0')","tensor(23.4134, device='cuda:0')"
6955,"tensor(22.8566, device='cuda:0')","tensor(23.3745, device='cuda:0')"
6956,"tensor(34.3057, device='cuda:0')","tensor(33.8785, device='cuda:0')"
6957,"tensor(28.5551, device='cuda:0')","tensor(27.6631, device='cuda:0')"
6958,"tensor(28.1279, device='cuda:0')","tensor(30.8459, device='cuda:0')"
6959,"tensor(23.3732, device='cuda:0')","tensor(26.0531, device='cuda:0')"
6960,"tensor(21.9948, device='cuda:0')","tensor(27.2324, device='cuda:0')"
6961,"tensor(22.5892, device='cuda:0')","tensor(11.1351, device='cuda:0')"
6962,"tensor(38.0989, device='cuda:0')","tensor(24.2494, device='cuda:0')"
6963,"tensor(29.6246, device='cuda:0')","tensor(25.6460, device='cuda:0')"
6964,"tensor(41.9380, device='cuda:0')","tensor(32.6030, device='cuda:0')"
