iteration,original_grad_norm,regularized_grad_norm,target_norm,input_norm,new_input_norm,old_input_norm,bound_norm,scale,regul,deg_f
38,1.7803083658218384,1.5324647426605225,1.5036160945892334,79.35610961914062,79.35610961914062,0.0,41.56921938165305,1.0,0.1,5.0
39,117.7786865234375,0.3607338070869446,21.554672241210938,120482.046875,120482.046875,0.0,41.56921938165305,1.0,0.1,5.0
40,57.78089141845703,0.7520661354064941,4082.756103515625,10738.1826171875,10738.1826171875,0.0,41.56921938165305,1.0,0.1,5.0
41,97.9854507446289,0.7455125451087952,990.6322631835938,67199.21875,67199.21875,0.0,41.56921938165305,1.0,0.1,5.0
42,61.10527420043945,1.2461374998092651,22.399450302124023,10390.02734375,10390.02734375,0.0,41.56921938165305,1.0,0.1,5.0
43,0.011399991810321808,0.024081414565443993,40284.2265625,13.515267372131348,13.515267372131348,0.0,41.56921938165305,1.0,0.1,5.0
44,0.10060974955558777,0.07206181436777115,102274.5,122.99874114990234,122.99874114990234,0.0,41.56921938165305,1.0,0.1,5.0
45,34.55580520629883,1.0769381523132324,992.8279418945312,3279.220947265625,3279.220947265625,0.0,41.56921938165305,1.0,0.1,5.0
46,0.021568123251199722,0.03827306255698204,83398.2109375,1.6986587047576904,1.6986587047576904,0.0,41.56921938165305,1.0,0.1,5.0
47,1.9769548177719116,0.9950182437896729,464.56988525390625,167.89187622070312,167.89187622070312,0.0,41.56921938165305,1.0,0.1,5.0
48,2.7880806922912598,1.965259075164795,4.40187406539917,90.52993774414062,90.52993774414062,0.0,41.56921938165305,1.0,0.1,5.0
49,120.17627716064453,0.18849734961986542,483.19403076171875,89228.0078125,89228.0078125,0.0,41.56921938165305,1.0,0.1,5.0
50,0.11760463565587997,0.19062811136245728,900.2675170898438,0.3539857268333435,0.3539857268333435,0.0,41.56921938165305,1.0,0.1,5.0
51,0.4878705143928528,0.7917875051498413,246.47216796875,30.49147605895996,30.49147605895996,0.0,41.56921938165305,1.0,0.1,5.0
52,182.8640899658203,1.126143455505371,23.47203826904297,68382.15625,68382.15625,0.0,41.56921938165305,1.0,0.1,5.0
53,100.32026672363281,0.3467862010002136,941.6768188476562,94054.2890625,94054.2890625,0.0,41.56921938165305,1.0,0.1,5.0
54,0.008509444072842598,0.01830960623919964,69881.1953125,0.4090787172317505,0.4090787172317505,0.0,41.56921938165305,1.0,0.1,5.0
55,5.569940567016602,0.2373562753200531,178369.765625,4883.95458984375,4883.95458984375,0.0,41.56921938165305,1.0,0.1,5.0
56,0.08533912897109985,0.14295117557048798,1.1478239297866821,3.7238638401031494,3.7238638401031494,0.0,41.56921938165305,1.0,0.1,5.0
57,155.57901000976562,0.37650445103645325,2494.846435546875,138883.65625,138883.65625,0.0,41.56921938165305,1.0,0.1,5.0
58,0.033371489495038986,0.07526583969593048,5838.8271484375,0.8314357399940491,0.8314357399940491,0.0,41.56921938165305,1.0,0.1,5.0
59,13.908644676208496,0.2812593877315521,59780.59765625,11240.572265625,11240.572265625,0.0,41.56921938165305,1.0,0.1,5.0
60,52.66925048828125,0.9120013117790222,0.9553743600845337,6463.1259765625,6463.1259765625,0.0,41.56921938165305,1.0,0.1,5.0
61,0.06887133419513702,0.10561143606901169,0.24281924962997437,0.4417141079902649,0.4417141079902649,0.0,41.56921938165305,1.0,0.1,5.0
62,0.11837993562221527,0.20299802720546722,5.057777404785156,0.5038601756095886,0.5038601756095886,0.0,41.56921938165305,1.0,0.1,5.0
63,138.86671447753906,0.5521056056022644,294.8075256347656,48350.21484375,48350.21484375,0.0,41.56921938165305,1.0,0.1,5.0
64,1.1983448266983032,0.16389377415180206,18146.662109375,678.293212890625,678.293212890625,0.0,41.56921938165305,1.0,0.1,5.0
65,0.15700599551200867,0.277818500995636,7.807465076446533,1.8602216243743896,1.8602216243743896,0.0,41.56921938165305,1.0,0.1,5.0
66,0.20787708461284637,0.02102063037455082,117792.5859375,1162.5863037109375,1162.5863037109375,0.0,41.56921938165305,1.0,0.1,5.0
67,15.736395835876465,2.296445846557617,0.2414013147354126,796.0841674804688,796.0841674804688,0.0,41.56921938165305,1.0,0.1,5.0
68,97.60413360595703,1.0944077968597412,4.325973033905029,21095.517578125,21095.517578125,0.0,41.56921938165305,1.0,0.1,5.0
69,116.3736343383789,1.2048678398132324,34.25205612182617,23445.828125,23445.828125,0.0,41.56921938165305,1.0,0.1,5.0
70,162.5196533203125,0.793803870677948,5018.02587890625,51289.24609375,51289.24609375,0.0,41.56921938165305,1.0,0.1,5.0
71,18.488258361816406,2.1020007133483887,1.0870282649993896,757.2761840820312,757.2761840820312,0.0,41.56921938165305,1.0,0.1,5.0
72,0.06565070897340775,0.09745600819587708,0.8935260772705078,0.7617008090019226,0.7617008090019226,0.0,41.56921938165305,1.0,0.1,5.0
73,0.07966464012861252,0.12345916032791138,0.7250407934188843,0.6055318117141724,0.6055318117141724,0.0,41.56921938165305,1.0,0.1,5.0
74,0.08658391237258911,0.19126564264297485,3156.565185546875,7.6077799797058105,7.6077799797058105,0.0,41.56921938165305,1.0,0.1,5.0
75,16.538372039794922,2.2305448055267334,0.2003631442785263,770.2013549804688,770.2013549804688,0.0,41.56921938165305,1.0,0.1,5.0
76,0.009185757488012314,0.021580101922154427,112388.5546875,0.8952925801277161,0.8952925801277161,0.0,41.56921938165305,1.0,0.1,5.0
77,18.25181770324707,1.7935311794281006,2.9181857109069824,877.149658203125,877.149658203125,0.0,41.56921938165305,1.0,0.1,5.0
78,0.06165056303143501,0.12415123730897903,4908.3037109375,10.93106746673584,10.93106746673584,0.0,41.56921938165305,1.0,0.1,5.0
79,0.14892292022705078,0.34662437438964844,536.9381713867188,5.123468399047852,5.123468399047852,0.0,41.56921938165305,1.0,0.1,5.0
80,174.56080627441406,0.33889225125312805,19044.02734375,219160.078125,219160.078125,0.0,41.56921938165305,1.0,0.1,5.0
81,0.24696587026119232,0.5366865992546082,150.48841857910156,9.593681335449219,9.593681335449219,0.0,41.56921938165305,1.0,0.1,5.0
82,2.758270263671875,0.17485561966896057,15804.5078125,1692.2154541015625,1692.2154541015625,0.0,41.56921938165305,1.0,0.1,5.0
83,0.07208150625228882,0.11627475172281265,0.1980094313621521,3.0168776512145996,3.0168776512145996,0.0,41.56921938165305,1.0,0.1,5.0
84,0.23324333131313324,0.4431449770927429,145.19113159179688,0.8989399671554565,0.8989399671554565,0.0,41.56921938165305,1.0,0.1,5.0
85,12.530447959899902,1.2717719078063965,444.3680114746094,1413.6356201171875,1413.6356201171875,0.0,41.56921938165305,1.0,0.1,5.0
86,0.004324035719037056,0.0069114696234464645,146164.828125,28.704469680786133,28.704469680786133,0.0,41.56921938165305,1.0,0.1,5.0
87,18.12684440612793,2.3265256881713867,31.392480850219727,1016.3221435546875,1016.3221435546875,0.0,41.56921938165305,1.0,0.1,5.0
88,2.4017348289489746,0.48934847116470337,4894.47119140625,658.7930297851562,658.7930297851562,0.0,41.56921938165305,1.0,0.1,5.0
89,30.85344123840332,2.124338388442993,6.7198591232299805,3427.0546875,3427.0546875,0.0,41.56921938165305,1.0,0.1,5.0
90,0.26188066601753235,0.5017053484916687,28.274126052856445,0.86818927526474,0.86818927526474,0.0,41.56921938165305,1.0,0.1,5.0
91,31.19191551208496,1.5267387628555298,3.013465642929077,2037.359619140625,2037.359619140625,0.0,41.56921938165305,1.0,0.1,5.0
92,62.569236755371094,1.3355239629745483,0.4215816557407379,11002.2880859375,11002.2880859375,0.0,41.56921938165305,1.0,0.1,5.0
93,0.03869406133890152,0.08127976953983307,11823.6884765625,11.816356658935547,11.816356658935547,0.0,41.56921938165305,1.0,0.1,5.0
94,0.1022421196103096,0.2125065177679062,1166.8590087890625,4.58915901184082,4.58915901184082,0.0,41.56921938165305,1.0,0.1,5.0
95,0.5207160115242004,0.09597879648208618,61363.0234375,474.68194580078125,474.68194580078125,0.0,41.56921938165305,1.0,0.1,5.0
96,0.1362459510564804,0.2623944878578186,0.3883521258831024,12.965768814086914,12.965768814086914,0.0,41.56921938165305,1.0,0.1,5.0
97,24.875701904296875,0.8240850567817688,7479.8798828125,8560.0869140625,8560.0869140625,0.0,41.56921938165305,1.0,0.1,5.0
98,77.22177124023438,0.30306175351142883,67771.5703125,97037.4765625,97037.4765625,0.0,41.56921938165305,1.0,0.1,5.0
99,0.10286816954612732,0.171360045671463,4.189701557159424,0.42157241702079773,0.42157241702079773,0.0,41.56921938165305,1.0,0.1,5.0
100,0.9000635147094727,0.08025599271059036,83262.7265625,1687.218994140625,1687.218994140625,0.0,41.56921938165305,1.0,0.1,5.0
101,382.6086730957031,0.4333532154560089,360.0462951660156,167311.515625,167311.515625,0.0,41.56921938165305,1.0,0.1,5.0
102,208.92431640625,0.5059844851493835,1263.5711669921875,106412.6328125,106412.6328125,0.0,41.56921938165305,1.0,0.1,5.0
103,1.740721344947815,1.3061115741729736,147.49966430664062,73.60352325439453,73.60352325439453,0.0,41.56921938165305,1.0,0.1,5.0
104,18.798919677734375,1.291077733039856,350.6716613769531,1423.9093017578125,1423.9093017578125,0.0,41.56921938165305,1.0,0.1,5.0
105,111.67704772949219,0.3009258508682251,55330.88671875,120754.578125,120754.578125,0.0,41.56921938165305,1.0,0.1,5.0
106,0.01924222707748413,0.01956416480243206,110693.296875,78.49480438232422,78.49480438232422,0.0,41.56921938165305,1.0,0.1,5.0
107,0.1023920550942421,0.16355402767658234,1.002261996269226,3.598583221435547,3.598583221435547,0.0,41.56921938165305,1.0,0.1,5.0
108,0.2161308377981186,0.44964808225631714,169.45944213867188,2.2295100688934326,2.2295100688934326,0.0,41.56921938165305,1.0,0.1,5.0
109,0.002116304589435458,0.004036664962768555,81716.328125,0.45993712544441223,0.45993712544441223,0.0,41.56921938165305,1.0,0.1,5.0
110,69.2313003540039,0.657840371131897,0.19459760189056396,30918.806640625,30918.806640625,0.0,41.56921938165305,1.0,0.1,5.0
111,0.2495049089193344,0.4558064639568329,15.566116333007812,3.8977019786834717,3.8977019786834717,0.0,41.56921938165305,1.0,0.1,5.0
112,0.026892222464084625,0.05385831743478775,11504.3779296875,2.0075016021728516,2.0075016021728516,0.0,41.56921938165305,1.0,0.1,5.0
113,0.01832871325314045,0.028566842898726463,75365.6171875,38.927486419677734,38.927486419677734,0.0,41.56921938165305,1.0,0.1,5.0
114,1.681613802909851,0.1338290274143219,29761.349609375,1025.646728515625,1025.646728515625,0.0,41.56921938165305,1.0,0.1,5.0
115,22.746919631958008,0.11496488004922867,47548.45703125,39963.4921875,39963.4921875,0.0,41.56921938165305,1.0,0.1,5.0
116,2.584200859069824,1.3619955778121948,297.1783142089844,193.9336395263672,193.9336395263672,0.0,41.56921938165305,1.0,0.1,5.0
117,73.80935668945312,1.1761624813079834,8.35344123840332,20200.431640625,20200.431640625,0.0,41.56921938165305,1.0,0.1,5.0
118,3.446354389190674,0.9137766361236572,627.501953125,292.48126220703125,292.48126220703125,0.0,41.56921938165305,1.0,0.1,5.0
119,0.11159412562847137,0.25368738174438477,640.3784790039062,0.4156813323497772,0.4156813323497772,0.0,41.56921938165305,1.0,0.1,5.0
120,0.3026662766933441,0.17121632397174835,11748.5615234375,132.11346435546875,132.11346435546875,0.0,41.56921938165305,1.0,0.1,5.0
121,0.04338902235031128,0.07487335056066513,38267.69921875,26.610525131225586,26.610525131225586,0.0,41.56921938165305,1.0,0.1,5.0
122,19.880481719970703,2.209526300430298,2.069732666015625,987.6475219726562,987.6475219726562,0.0,41.56921938165305,1.0,0.1,5.0
123,85.74150848388672,0.7363430261611938,828.4216918945312,18345.595703125,18345.595703125,0.0,41.56921938165305,1.0,0.1,5.0
124,0.2816927433013916,0.5558531880378723,59.595672607421875,0.7188438773155212,0.7188438773155212,0.0,41.56921938165305,1.0,0.1,5.0
125,3.1277575492858887,0.12886518239974976,55371.6953125,3950.025146484375,3950.025146484375,0.0,41.56921938165305,1.0,0.1,5.0
126,0.007192017510533333,0.012697156518697739,126518.90625,0.34835243225097656,0.34835243225097656,0.0,41.56921938165305,1.0,0.1,5.0
127,0.027494441717863083,0.04347151145339012,120642.7734375,61.857295989990234,61.857295989990234,0.0,41.56921938165305,1.0,0.1,5.0
128,4.473013401031494,0.30512696504592896,16997.06640625,1431.52001953125,1431.52001953125,0.0,41.56921938165305,1.0,0.1,5.0
129,5.760226726531982,0.9038985371589661,1031.4735107421875,929.5730590820312,929.5730590820312,0.0,41.56921938165305,1.0,0.1,5.0
130,0.1789514422416687,0.382193386554718,578.8911743164062,17.92922592163086,17.92922592163086,0.0,41.56921938165305,1.0,0.1,5.0
131,20.62482452392578,0.5447753667831421,23282.5625,10783.5771484375,10783.5771484375,0.0,41.56921938165305,1.0,0.1,5.0
132,66.13971710205078,0.8796252012252808,2609.75439453125,11718.5537109375,11718.5537109375,0.0,41.56921938165305,1.0,0.1,5.0
133,195.22073364257812,0.5670071244239807,14.293482780456543,51778.984375,51778.984375,0.0,41.56921938165305,1.0,0.1,5.0
134,38.24723434448242,1.5698065757751465,87.3734130859375,3577.002197265625,3577.002197265625,0.0,41.56921938165305,1.0,0.1,5.0
135,1.2146581411361694,1.4958124160766602,48.08871078491211,67.04715728759766,67.04715728759766,0.0,41.56921938165305,1.0,0.1,5.0
136,2.223860502243042,1.6491005420684814,14.198466300964355,84.94264221191406,84.94264221191406,0.0,41.56921938165305,1.0,0.1,5.0
137,22.441560745239258,1.7891566753387451,66.14647674560547,1826.4207763671875,1826.4207763671875,0.0,41.56921938165305,1.0,0.1,5.0
138,358.2119140625,0.23911207914352417,1910.398193359375,234919.328125,234919.328125,0.0,41.56921938165305,1.0,0.1,5.0
139,0.28627917170524597,0.6937682032585144,59.882110595703125,5.024518013000488,5.024518013000488,0.0,41.56921938165305,1.0,0.1,5.0
140,0.09674776345491409,0.14027759432792664,10413.7412109375,38.02570724487305,38.02570724487305,0.0,41.56921938165305,1.0,0.1,5.0
141,157.93141174316406,0.7761058211326599,46535.359375,64910.6953125,64910.6953125,0.0,41.56921938165305,1.0,0.1,5.0
142,33.4113655090332,1.2973545789718628,6.559721946716309,3195.543701171875,3195.543701171875,0.0,41.56921938165305,1.0,0.1,5.0
143,0.02066214382648468,0.04698638245463371,21880.79296875,10.850456237792969,10.850456237792969,0.0,41.56921938165305,1.0,0.1,5.0
144,0.8799387216567993,0.15314781665802002,10644.4580078125,489.936767578125,489.936767578125,0.0,41.56921938165305,1.0,0.1,5.0
145,2.9362130165100098,0.3481258749961853,4082.823974609375,975.4519653320312,975.4519653320312,0.0,41.56921938165305,1.0,0.1,5.0
146,0.912871778011322,0.17590805888175964,6938.5419921875,430.1447448730469,430.1447448730469,0.0,41.56921938165305,1.0,0.1,5.0
147,17.452102661132812,1.5957752466201782,101.1500473022461,880.3445434570312,880.3445434570312,0.0,41.56921938165305,1.0,0.1,5.0
148,0.7112948894500732,0.9923169016838074,0.39919883012771606,39.051090240478516,39.051090240478516,0.0,41.56921938165305,1.0,0.1,5.0
149,1.0073992013931274,1.0662999153137207,0.520077109336853,65.34761047363281,65.34761047363281,0.0,41.56921938165305,1.0,0.1,5.0
150,70.38667297363281,0.09449883550405502,2.132474422454834,262083.59375,262083.59375,0.0,41.56921938165305,1.0,0.1,5.0
151,16.813631057739258,0.12493707984685898,31773.205078125,25465.24609375,25465.24609375,0.0,41.56921938165305,1.0,0.1,5.0
152,33.56495666503906,1.1918245553970337,392.8194885253906,4525.763671875,4525.763671875,0.0,41.56921938165305,1.0,0.1,5.0
153,0.25227808952331543,0.5696550011634827,108.12866973876953,3.184042453765869,3.184042453765869,0.0,41.56921938165305,1.0,0.1,5.0
154,0.5083082914352417,0.8071770668029785,3.646669387817383,39.61395263671875,39.61395263671875,0.0,41.56921938165305,1.0,0.1,5.0
155,19.353469848632812,2.275083065032959,13.093897819519043,1211.453125,1211.453125,0.0,41.56921938165305,1.0,0.1,5.0
156,80.92266082763672,0.1768171638250351,51182.21875,107038.0234375,107038.0234375,0.0,41.56921938165305,1.0,0.1,5.0
157,0.11028449982404709,0.19980986416339874,0.8385642766952515,11.619221687316895,11.619221687316895,0.0,41.56921938165305,1.0,0.1,5.0
158,0.20762023329734802,0.42201825976371765,179.77642822265625,4.892664432525635,4.892664432525635,0.0,41.56921938165305,1.0,0.1,5.0
159,54.786895751953125,0.7555606961250305,3.018418788909912,8056.01513671875,8056.01513671875,0.0,41.56921938165305,1.0,0.1,5.0
160,0.029764879494905472,0.06702636927366257,24109.794921875,10.408292770385742,10.408292770385742,0.0,41.56921938165305,1.0,0.1,5.0
161,0.9547349214553833,0.5899249911308289,849.9013671875,105.23977661132812,105.23977661132812,0.0,41.56921938165305,1.0,0.1,5.0
162,0.10836967080831528,0.21831737458705902,0.7856248021125793,8.367753028869629,8.367753028869629,0.0,41.56921938165305,1.0,0.1,5.0
163,7.381463527679443,1.7385475635528564,121.80774688720703,412.3108215332031,412.3108215332031,0.0,41.56921938165305,1.0,0.1,5.0
164,0.10327797383069992,0.2287748008966446,903.1554565429688,2.7172088623046875,2.7172088623046875,0.0,41.56921938165305,1.0,0.1,5.0
165,3.3125016689300537,0.5781086087226868,1575.3280029296875,635.6324462890625,635.6324462890625,0.0,41.56921938165305,1.0,0.1,5.0
166,0.040509551763534546,0.08164120465517044,5263.85888671875,2.4322187900543213,2.4322187900543213,0.0,41.56921938165305,1.0,0.1,5.0
167,0.22847700119018555,0.44695255160331726,212.26165771484375,7.167392730712891,7.167392730712891,0.0,41.56921938165305,1.0,0.1,5.0
168,79.4949722290039,1.1931824684143066,0.21502886712551117,17093.611328125,17093.611328125,0.0,41.56921938165305,1.0,0.1,5.0
169,0.046972036361694336,0.08368338644504547,27415.01953125,30.003292083740234,30.003292083740234,0.0,41.56921938165305,1.0,0.1,5.0
170,140.1914520263672,0.5260145664215088,293.6301574707031,39752.51953125,39752.51953125,0.0,41.56921938165305,1.0,0.1,5.0
171,8.933650970458984,0.045583516359329224,86645.0390625,52802.45703125,52802.45703125,0.0,41.56921938165305,1.0,0.1,5.0
172,62.43849563598633,0.3013080656528473,22224.919921875,30557.05859375,30557.05859375,0.0,41.56921938165305,1.0,0.1,5.0
173,0.0866188108921051,0.20278163254261017,1278.5750732421875,1.31561279296875,1.31561279296875,0.0,41.56921938165305,1.0,0.1,5.0
174,43.5573616027832,1.1627118587493896,787.1026611328125,5566.2001953125,5566.2001953125,0.0,41.56921938165305,1.0,0.1,5.0
175,85.73051452636719,0.780551016330719,0.28966382145881653,20804.951171875,20804.951171875,0.0,41.56921938165305,1.0,0.1,5.0
176,61.770912170410156,0.6823209524154663,3900.66455078125,14095.189453125,14095.189453125,0.0,41.56921938165305,1.0,0.1,5.0
177,0.1380639225244522,0.27137479186058044,5.862399101257324,12.680173873901367,12.680173873901367,0.0,41.56921938165305,1.0,0.1,5.0
178,27.150257110595703,2.118271589279175,20.622699737548828,2059.68603515625,2059.68603515625,0.0,41.56921938165305,1.0,0.1,5.0
179,75.92932891845703,0.7914504408836365,83.49737548828125,19974.361328125,19974.361328125,0.0,41.56921938165305,1.0,0.1,5.0
180,2.5820398330688477,0.07227470725774765,152278.515625,16677.7734375,16677.7734375,0.0,41.56921938165305,1.0,0.1,5.0
181,0.20137794315814972,0.4178706705570221,1.2138434648513794,21.212751388549805,21.212751388549805,0.0,41.56921938165305,1.0,0.1,5.0
182,198.2362823486328,0.8575730323791504,273.8004455566406,86868.6171875,86868.6171875,0.0,41.56921938165305,1.0,0.1,5.0
183,155.71466064453125,0.1855648159980774,1185.8182373046875,240658.671875,240658.671875,0.0,41.56921938165305,1.0,0.1,5.0
184,165.4736328125,0.22705984115600586,307.9873352050781,317006.96875,317006.96875,0.0,41.56921938165305,1.0,0.1,5.0
185,14.039794921875,2.4124794006347656,1.0468151569366455,486.5234069824219,486.5234069824219,0.0,41.56921938165305,1.0,0.1,5.0
186,0.8198777437210083,1.0230259895324707,0.2505562901496887,46.109466552734375,46.109466552734375,0.0,41.56921938165305,1.0,0.1,5.0
187,0.0357021801173687,0.0797453373670578,4982.98583984375,3.075570583343506,3.075570583343506,0.0,41.56921938165305,1.0,0.1,5.0
188,0.2394043207168579,0.5151291489601135,26.880704879760742,0.5299385786056519,0.5299385786056519,0.0,41.56921938165305,1.0,0.1,5.0
189,164.46302795410156,0.7115491628646851,2507.145263671875,49429.3203125,49429.3203125,0.0,41.56921938165305,1.0,0.1,5.0
190,45.36040496826172,1.411002516746521,2.312547445297241,4666.234375,4666.234375,0.0,41.56921938165305,1.0,0.1,5.0
191,1.3990955352783203,0.7809944748878479,574.4514770507812,150.64437866210938,150.64437866210938,0.0,41.56921938165305,1.0,0.1,5.0
192,361.1488952636719,0.7132940888404846,2.845022439956665,298262.34375,298262.34375,0.0,41.56921938165305,1.0,0.1,5.0
193,0.17136891186237335,0.3568221628665924,6.12958288192749,10.179140090942383,10.179140090942383,0.0,41.56921938165305,1.0,0.1,5.0
194,59.5725212097168,1.5633642673492432,97.41985321044922,10756.541015625,10756.541015625,0.0,41.56921938165305,1.0,0.1,5.0
195,0.21372628211975098,0.4209107458591461,186.5664520263672,0.7438569664955139,0.7438569664955139,0.0,41.56921938165305,1.0,0.1,5.0
196,0.03604605793952942,0.0762907937169075,10004.2412109375,6.290654182434082,6.290654182434082,0.0,41.56921938165305,1.0,0.1,5.0
197,0.32533589005470276,0.6039268374443054,0.2378765493631363,20.456464767456055,20.456464767456055,0.0,41.56921938165305,1.0,0.1,5.0
198,1.7634013891220093,0.23966534435749054,20144.216796875,1200.5093994140625,1200.5093994140625,0.0,41.56921938165305,1.0,0.1,5.0
199,0.2368829995393753,0.2758486568927765,5474.22412109375,64.56575775146484,64.56575775146484,0.0,41.56921938165305,1.0,0.1,5.0
200,4.517127990722656,1.3779752254486084,284.829345703125,392.1086730957031,392.1086730957031,0.0,41.56921938165305,1.0,0.1,5.0
201,129.09332275390625,0.39116454124450684,11004.3359375,194033.84375,194033.84375,0.0,41.56921938165305,1.0,0.1,5.0
202,0.053121257573366165,0.11259754747152328,3190.635986328125,0.5258276462554932,0.5258276462554932,0.0,41.56921938165305,1.0,0.1,5.0
203,0.05258425697684288,0.018410317599773407,82300.75,207.17303466796875,207.17303466796875,0.0,41.56921938165305,1.0,0.1,5.0
204,0.1453312635421753,0.3038562834262848,6.729795455932617,7.116057872772217,7.116057872772217,0.0,41.56921938165305,1.0,0.1,5.0
205,0.287542462348938,0.5282033681869507,60.87820816040039,1.0735405683517456,1.0735405683517456,0.0,41.56921938165305,1.0,0.1,5.0
206,0.09082727879285812,0.21059341728687286,1101.5069580078125,1.5264105796813965,1.5264105796813965,0.0,41.56921938165305,1.0,0.1,5.0
207,56.840240478515625,0.7360799312591553,2512.518798828125,22280.703125,22280.703125,0.0,41.56921938165305,1.0,0.1,5.0
208,65.42678833007812,1.3347591161727905,18.04488754272461,13066.669921875,13066.669921875,0.0,41.56921938165305,1.0,0.1,5.0
209,98.7621078491211,0.8109052777290344,64.79842376708984,37795.48828125,37795.48828125,0.0,41.56921938165305,1.0,0.1,5.0
210,94.01769256591797,0.8573448061943054,1047.6356201171875,29504.689453125,29504.689453125,0.0,41.56921938165305,1.0,0.1,5.0
211,0.07091773301362991,0.09927942603826523,0.5492360591888428,2.4750704765319824,2.4750704765319824,0.0,41.56921938165305,1.0,0.1,5.0
212,0.07687830924987793,0.10107440501451492,0.43513554334640503,0.43130138516426086,0.43130138516426086,0.0,41.56921938165305,1.0,0.1,5.0
213,5.703421115875244,2.222520112991333,0.8462563753128052,188.31678771972656,188.31678771972656,0.0,41.56921938165305,1.0,0.1,5.0
214,0.03644489869475365,0.07526592910289764,5619.3525390625,0.4949823319911957,0.4949823319911957,0.0,41.56921938165305,1.0,0.1,5.0
215,0.4211409091949463,0.2949499189853668,5173.20263671875,79.88723754882812,79.88723754882812,0.0,41.56921938165305,1.0,0.1,5.0
216,3.2335753440856934,1.729752540588379,90.27753448486328,177.5921173095703,177.5921173095703,0.0,41.56921938165305,1.0,0.1,5.0
217,5.401126861572266,1.78303861618042,116.46319580078125,245.6704864501953,245.6704864501953,0.0,41.56921938165305,1.0,0.1,5.0
218,95.33712768554688,0.7661205530166626,42.51250457763672,22241.7734375,22241.7734375,0.0,41.56921938165305,1.0,0.1,5.0
219,231.95619201660156,0.8352057933807373,0.2919149696826935,88051.0625,88051.0625,0.0,41.56921938165305,1.0,0.1,5.0
220,95.09651947021484,0.8094176054000854,0.9094527363777161,14928.99609375,14928.99609375,0.0,41.56921938165305,1.0,0.1,5.0
221,24.75059700012207,2.135936975479126,0.20352956652641296,1735.371826171875,1735.371826171875,0.0,41.56921938165305,1.0,0.1,5.0
222,16.712316513061523,2.236682653427124,0.18376891314983368,599.357177734375,599.357177734375,0.0,41.56921938165305,1.0,0.1,5.0
223,280.8169860839844,0.3754764497280121,45180.36328125,169092.53125,169092.53125,0.0,41.56921938165305,1.0,0.1,5.0
224,17.023284912109375,0.16593417525291443,49948.6953125,20595.423828125,20595.423828125,0.0,41.56921938165305,1.0,0.1,5.0
225,0.06999881565570831,0.11481711268424988,1.5489500761032104,2.5270466804504395,2.5270466804504395,0.0,41.56921938165305,1.0,0.1,5.0
226,0.09625350683927536,0.2042110413312912,992.4730834960938,4.551552772521973,4.551552772521973,0.0,41.56921938165305,1.0,0.1,5.0
227,27.475576400756836,0.0895986407995224,134067.8125,93508.0546875,93508.0546875,0.0,41.56921938165305,1.0,0.1,5.0
228,24.197509765625,0.8533846735954285,4252.5771484375,6611.740234375,6611.740234375,0.0,41.56921938165305,1.0,0.1,5.0
229,83.18782806396484,0.21867124736309052,41.188926696777344,95377.6484375,95377.6484375,0.0,41.56921938165305,1.0,0.1,5.0
230,0.12471022456884384,0.22264060378074646,1.9402483701705933,10.631425857543945,10.631425857543945,0.0,41.56921938165305,1.0,0.1,5.0
231,0.017165567725896835,0.030541803687810898,12870.2451171875,1.7678663730621338,1.7678663730621338,0.0,41.56921938165305,1.0,0.1,5.0
232,0.13394956290721893,0.23997464776039124,6.842062473297119,2.640212059020996,2.640212059020996,0.0,41.56921938165305,1.0,0.1,5.0
233,113.2344741821289,0.6335847973823547,12.313108444213867,27309.154296875,27309.154296875,0.0,41.56921938165305,1.0,0.1,5.0
234,356.2822570800781,0.35266900062561035,6.994221210479736,267109.875,267109.875,0.0,41.56921938165305,1.0,0.1,5.0
235,16.472658157348633,1.8146218061447144,12.117080688476562,532.5403442382812,532.5403442382812,0.0,41.56921938165305,1.0,0.1,5.0
236,151.17225646972656,0.37908223271369934,26.3577938079834,97575.0,97575.0,0.0,41.56921938165305,1.0,0.1,5.0
237,1.591012716293335,1.2353839874267578,201.77679443359375,135.99143981933594,135.99143981933594,0.0,41.56921938165305,1.0,0.1,5.0
238,342.0368347167969,0.9536908268928528,0.2565762400627136,150072.296875,150072.296875,0.0,41.56921938165305,1.0,0.1,5.0
239,20.246238708496094,0.3262055218219757,38645.35546875,6796.42626953125,6796.42626953125,0.0,41.56921938165305,1.0,0.1,5.0
240,0.19524292647838593,0.3788304924964905,238.2854766845703,0.47701337933540344,0.47701337933540344,0.0,41.56921938165305,1.0,0.1,5.0
241,0.060887694358825684,0.10046801716089249,24374.49609375,30.036596298217773,30.036596298217773,0.0,41.56921938165305,1.0,0.1,5.0
242,3.3746354579925537,0.694969654083252,2318.159912109375,760.9074096679688,760.9074096679688,0.0,41.56921938165305,1.0,0.1,5.0
243,1.528132438659668,0.748826265335083,1006.8875122070312,180.12057495117188,180.12057495117188,0.0,41.56921938165305,1.0,0.1,5.0
244,0.22098849713802338,0.4154779016971588,0.1864417940378189,18.60451889038086,18.60451889038086,0.0,41.56921938165305,1.0,0.1,5.0
245,18.73389434814453,2.0719425678253174,11.419654846191406,953.0452880859375,953.0452880859375,0.0,41.56921938165305,1.0,0.1,5.0
