mse,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/online_lr,logdir
,1744330481,,False,1,37215861,2025-04-11_02-14-41,7.265133380889893,7.265133380889893,127178,dl580-gpu3.unipi.it,131.114.142.6,7.265133380889893,1,0.0033443930985752675,37215861
,1744330484,,False,1,827789f3,2025-04-11_02-14-44,6.911262035369873,6.911262035369873,127395,dl580-gpu3.unipi.it,131.114.142.6,6.911262035369873,1,0.007076537568106897,827789f3
,1744330486,,False,1,77888e7d,2025-04-11_02-14-46,6.517794609069824,6.517794609069824,127530,dl580-gpu3.unipi.it,131.114.142.6,6.517794609069824,1,0.06145835376972152,77888e7d
,1744330490,,False,1,0220d8a6,2025-04-11_02-14-50,7.60735821723938,7.60735821723938,127722,dl580-gpu3.unipi.it,131.114.142.6,7.60735821723938,1,0.002495372358879061,0220d8a6
,1744330492,,False,1,ef7b601b,2025-04-11_02-14-52,6.552356481552124,6.552356481552124,127837,dl580-gpu3.unipi.it,131.114.142.6,6.552356481552124,1,0.002787634994267936,ef7b601b
,1744330495,,False,1,0db65d01,2025-04-11_02-14-55,7.033767223358154,7.033767223358154,128043,dl580-gpu3.unipi.it,131.114.142.6,7.033767223358154,1,0.021240479100093326,0db65d01
,1744330497,,False,1,4e098fbb,2025-04-11_02-14-57,6.30885910987854,6.30885910987854,128167,dl580-gpu3.unipi.it,131.114.142.6,6.30885910987854,1,0.013027148683247732,4e098fbb
4.077902617277922,1744330500,,False,1,974abb25,2025-04-11_02-15-00,6.379666805267334,6.379666805267334,128368,dl580-gpu3.unipi.it,131.114.142.6,6.379666805267334,1,0.001991982543316148,974abb25
,1744330503,,False,1,6ba5ca8a,2025-04-11_02-15-03,6.391006708145142,6.391006708145142,128485,dl580-gpu3.unipi.it,131.114.142.6,6.391006708145142,1,0.00378603832292635,6ba5ca8a
,1744330505,,False,1,3c40d294,2025-04-11_02-15-05,6.03666353225708,6.03666353225708,128691,dl580-gpu3.unipi.it,131.114.142.6,6.03666353225708,1,0.008520360386595616,3c40d294
0.2794261508517795,1744330508,,False,1,ccfa4d2d,2025-04-11_02-15-08,6.638670921325684,6.638670921325684,128819,dl580-gpu3.unipi.it,131.114.142.6,6.638670921325684,1,0.0001535559287115228,ccfa4d2d
,1744330512,,False,1,6be13c4f,2025-04-11_02-15-12,7.172215223312378,7.172215223312378,129027,dl580-gpu3.unipi.it,131.114.142.6,7.172215223312378,1,0.04698872529779486,6be13c4f
,1744330513,,False,1,67c84d38,2025-04-11_02-15-13,6.227427244186401,6.227427244186401,129153,dl580-gpu3.unipi.it,131.114.142.6,6.227427244186401,1,0.003117439517562374,67c84d38
,1744330517,,False,1,4f38c305,2025-04-11_02-15-17,6.989396333694458,6.989396333694458,129368,dl580-gpu3.unipi.it,131.114.142.6,6.989396333694458,1,0.008681730853497839,4f38c305
,1744330519,,False,1,cf1a8a84,2025-04-11_02-15-19,6.5880210399627686,6.5880210399627686,129498,dl580-gpu3.unipi.it,131.114.142.6,6.5880210399627686,1,0.00860922184710259,cf1a8a84
,1744330522,,False,1,5764d8e9,2025-04-11_02-15-22,6.885817766189575,6.885817766189575,129684,dl580-gpu3.unipi.it,131.114.142.6,6.885817766189575,1,0.026869467774326056,5764d8e9
,1744330524,,False,1,3421f8ae,2025-04-11_02-15-24,6.080394506454468,6.080394506454468,129809,dl580-gpu3.unipi.it,131.114.142.6,6.080394506454468,1,0.002391137181852336,3421f8ae
,1744330528,,False,1,e61c0258,2025-04-11_02-15-28,7.103567600250244,7.103567600250244,130003,dl580-gpu3.unipi.it,131.114.142.6,7.103567600250244,1,0.00476482723870185,e61c0258
,1744330530,,False,1,41e6f877,2025-04-11_02-15-30,6.889754772186279,6.889754772186279,130126,dl580-gpu3.unipi.it,131.114.142.6,6.889754772186279,1,0.0112811595098322,41e6f877
,1744330533,,False,1,87700547,2025-04-11_02-15-33,6.9020164012908936,6.9020164012908936,130312,dl580-gpu3.unipi.it,131.114.142.6,6.9020164012908936,1,0.01375278555790313,87700547
0.5794021111947519,1744330536,,False,1,a1f52f3f,2025-04-11_02-15-36,6.606639862060547,6.606639862060547,130443,dl580-gpu3.unipi.it,131.114.142.6,6.606639862060547,1,0.0014877749632300318,a1f52f3f
,1744330538,,False,1,2669643e,2025-04-11_02-15-38,6.102534770965576,6.102534770965576,130626,dl580-gpu3.unipi.it,131.114.142.6,6.102534770965576,1,0.0023212898337951777,2669643e
